A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
100.85667	899.1605	204.00456	10.845722	-7.4170923	26.157255	1
117.49494	866.30225	167.4587	17.432562	-7.7179875	22.804623	1
129.93517	873.53015	164.99396	24.661036	-7.5346775	21.60529	1
135.92055	857.0715	123.832245	28.81373	-4.517453	18.478222	1
138.16245	880.5412	78.774345	26.958763	-1.2525213	15.813832	1
120.05226	881.5403	76.00972	15.946895	-0.39437294	11.185678	1
100.527664	848.142	75.07243	-1.662621	3.6751778	4.8581686	1
92.12182	791.4746	96.50297	-13.086124	4.210006	-1.7792242	1
111.03766	739.38086	124.614914	-24.196604	2.7943347	-7.4374003	1
129.7494	687.3387	137.68237	-21.031008	4.286957	-13.420522	1
95.038574	677.4789	99.33505	-7.4700437	7.302924	-14.722409	1
52.499546	785.3616	96.16624	7.475676	9.401302	-20.056952	1
-22.189428	914.34576	93.11788	21.219015	11.487271	-20.365889	1
-57.07004	1023.4791	118.26616	26.482393	13.034366	-19.611046	1
-82.28957	1094.3357	129.94862	22.517717	12.748679	-20.39274	1
-72.37726	1153.9724	124.78476	11.323842	11.7610235	-17.287119	1
-80.14124	1165.1144	156.55075	4.277302	5.6298585	-13.570455	1
-84.167595	1177.0957	152.00725	-2.035014	7.0058136	-8.931423	1
-57.952877	1177.4437	142.12949	-7.672895	3.4430594	-4.468954	1
-51.76472	1161.3561	120.6395	-6.8424063	2.0378375	-0.91599256	1
-6.339782	1140.3097	119.66171	-6.6404595	-1.2991769	0.6509655	1
-17.713995	1095.5277	115.56706	-7.519569	-2.300537	3.121253	1
-10.672004	1027.3391	103.19256	-9.463088	-2.4507985	2.2094512	1
-4.764291	977.1354	118.53175	-9.850546	-4.720775	1.2711653	1
2.2046409	962.4425	99.19814	-8.078786	-2.4928463	-0.7786887	1
21.771477	937.3814	113.54867	-6.379776	-4.2786617	-1.3520176	1
31.904993	898.0572	128.08737	-6.9163833	-4.589178	-2.2406454	1
43.033817	899.5201	122.11121	-4.9628963	-5.39751	-2.325506	1
29.006023	894.50574	137.33562	-1.1885978	-5.2316823	-2.971696	1
52.51426	898.7818	137.70543	2.5540001	-4.7836957	-3.7466803	1
58.6325	928.2872	121.21636	8.257274	-2.9571183	-3.9768145	1
59.418484	948.3343	102.61747	9.927287	-2.7414334	-3.269129	1
79.14645	950.22614	94.13904	10.061302	-1.1083308	-3.057131	1
97.86991	950.12665	69.554924	8.936572	-2.6028044	-7.3609447	1
85.30146	952.18066	43.636814	9.07419	-0.36452836	-6.794315	1
76.12058	983.1608	61.72452	6.5127287	3.458752	-5.743898	1
77.725845	999.794	86.66812	1.5785346	2.584918	-4.996622	1
66.97649	996.55597	105.79414	1.996723	4.1144443	-3.882045	1
63.172016	1005.11237	138.38702	3.7053604	3.3327866	-5.274547	1
54.2258	1021.829	120.68148	2.9821398	3.768799	-3.9991925	1
45.070343	1042.865	124.625046	7.1651134	4.610963	-2.2970662	1
32.781025	1073.1489	123.9586	8.274405	3.9737215	-0.807481	1
41.92877	1100.9452	130.8715	5.5725737	3.8202107	1.0470272	1
29.16333	1092.9644	110.76973	4.251264	1.8433424	2.539106	1
24.13118	1102.9525	83.650955	-1.05259	2.2774506	4.3330016	1
29.495068	1084.1907	105.032394	-4.376073	3.206065	4.6101675	1
22.640392	1054.5092	94.17158	-8.506838	3.9362695	4.89247	1
35.250896	1025.1903	123.94152	-12.917325	2.9088304	6.684596	1
21.93998	999.08936	137.20988	-12.317791	1.7653407	6.335394	1
27.30813	973.68945	123.27943	-11.743757	2.199065	4.8993077	1
38.98507	970.3735	146.62898	-11.860422	1.5685585	4.377039	1
18.528265	947.38116	124.51686	-10.581686	1.0818841	2.3539412	1
33.710953	961.2813	121.03221	-10.485291	2.3150535	2.272926	1
16.997992	943.3758	131.81648	-12.316038	1.7034683	-0.24520078	1
29.26083	939.5989	134.74554	-11.523244	0.32597044	-0.98359936	1
35.97619	940.57635	147.2251	-10.847175	0.9570281	-0.23796444	1
22.598728	930.82367	125.418526	-9.503799	-1.4763886	-2.2175813	1
34.09396	941.85565	145.62898	-4.583381	-0.21161266	-2.5003896	1
22.332144	940.4082	155.24615	-1.2113254	0.28389838	-3.22772	1
29.27136	957.9818	159.93307	2.6145313	1.3031056	-3.0716743	1
19.535954	965.62115	126.89303	5.631914	-0.9074547	-3.4914758	1
21.875477	993.4414	136.80313	6.7297335	-1.4440233	-5.3573117	1
13.509175	1003.93555	145.48088	8.091056	1.0036595	-4.0678606	1
28.455173	1025.1829	158.48706	5.2789545	1.3327825	-2.791908	1
28.535034	1005.4584	168.01778	3.3468702	1.1507028	-3.6525936	1
9.6792555	1012.6527	165.9465	3.9995275	0.20069706	-3.6335156	1
26.854284	1018.04956	168.95601	2.0314279	-1.8110263	-4.310319	1
11.600457	1044.861	155.08313	2.0377738	-3.1671827	-3.5324621	1
1.8483214	1053.0588	176.78687	1.768673	-2.090604	-0.78182924	1
-1.075412	1042.6014	156.01761	0.1357607	-4.8088617	-0.61620504	1
-5.11159	1027.5385	172.40933	-4.13968	-6.263125	0.7778223	1
7.5520034	1011.5712	185.57977	-6.4660277	-9.636355	1.0773526	1
4.8049393	994.3539	185.21938	-6.0641174	-10.038613	0.11144361	1
11.140253	977.3138	181.40323	-6.3432355	-11.709232	1.7554501	1
33.913387	957.0244	181.48282	-8.47717	-15.257991	-0.99869263	1
46.976845	943.3433	166.35997	-6.222201	-18.595793	-3.1824896	1
32.31758	943.5866	181.86761	-4.558197	-20.463709	-4.613096	1
24.175234	942.9285	171.57957	-5.4469824	-18.852821	-5.7383876	1
14.012591	944.92834	170.60101	-5.2054973	-18.489693	-6.500819	1
5.9828525	935.2568	209.42778	-7.780782	-19.364546	-10.061301	1
4.67741	939.4773	241.21388	-15.060246	-18.549963	-13.642291	1
2.8751848	912.30676	272.301	-26.82268	-21.425272	-18.11233	1
6.7061486	871.5945	257.43057	-38.590298	-22.609903	-20.658337	1
16.027254	804.5841	242.91888	-51.369514	-21.87729	-26.611038	1
20.123468	752.7539	252.03922	-60.048794	-30.368647	-36.050667	1
-4.291334	693.66595	285.13986	-71.426476	-31.282103	-42.82827	1
