A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
92.45443	638.5515	761.1853	-1.2474986	0.068737686	-0.9257137	1
92.35637	650.21735	757.309	-0.27902085	-1.1465894	0.56097144	1
85.04301	646.6734	764.74304	-1.2460699	-0.8210567	0.65890306	1
91.71663	649.08575	762.5051	-0.93848836	0.4794866	0.10987624	1
96.410164	654.7295	755.3718	-2.0289145	0.98722523	-0.80250216	1
97.00862	652.8913	773.861	-1.9316127	0.54297924	-0.619232	1
87.36313	650.67194	755.3417	0.988363	1.2003167	0.03678489	1
82.17307	630.18054	755.2887	1.3733745	1.0049261	-1.1314852	1
90.89831	643.4658	733.48376	0.16269588	0.12875424	0.3615744	1
91.6781	639.5272	744.47375	-2.8633773	1.5415535	0.5815012	1
92.53323	631.1109	756.24097	-0.6985313	0.74209034	-0.9124922	1
90.74371	643.90125	760.85284	0.2861585	1.2223563	-0.90475565	1
86.22028	642.475	766.1033	0.32948172	0.57372403	0.40573767	1
96.6104	638.8658	745.105	-1.9630395	1.7424601	1.1836427	1
93.08621	641.3237	766.3788	-1.0482198	-1.5843133	0.7529657	1
88.20994	630.8818	765.09296	-0.6877561	-0.35361272	0.3235913	1
101.79431	639.45624	759.4745	-0.55637604	-0.53219587	2.225817	1
81.89976	644.9315	757.97253	-0.16060114	1.5653487	1.716928	1
102.60193	658.1009	760.31433	1.1193689	-0.9959068	-0.6417998	1
89.551414	649.4168	752.7825	-2.0882413	-1.6809039	-0.11816408	1
81.277115	653.8949	763.15924	-0.798608	2.0711937	0.37891597	1
102.65027	649.5158	748.6177	0.48182014	-1.5854025	0.23844495	1
93.080025	638.55096	746.79456	0.6008149	0.99388605	-0.67682195	1
92.78834	647.1669	738.8323	0.8906292	1.3045686	-0.8312568	1
90.223114	645.0137	734.9663	-2.0664086	-1.3406214	-0.36985677	1
89.52903	633.6355	751.1244	-2.120065	-1.7613373	-0.45323795	1
108.22705	635.01483	765.71606	-2.0593808	0.15835035	-0.5067303	1
92.12324	638.4601	757.2418	-1.7387286	0.70791554	0.160488	1
103.288216	649.3453	761.1522	-1.196274	0.6253141	0.38269463	1
105.98769	658.9694	754.70624	-0.08795023	0.13425368	1.148957	1
80.482445	635.3932	755.1359	0.1176987	-2.1780586	0.6516653	1
97.84592	644.9318	760.1865	-0.802307	-1.1508011	-0.1590258	1
97.9734	637.1884	748.08813	1.5934417	0.6409531	-1.0152614	1
93.81849	640.55145	752.7104	-0.6793347	1.4609531	-0.73609704	1
103.89444	654.0891	740.00433	-0.29375938	2.933225	-0.3135828	1
88.65437	633.0428	751.8244	1.098471	-0.93901706	0.94475204	1
76.789566	640.2517	755.6658	-0.7126903	0.17340668	-0.25111818	1
105.01844	646.98505	771.3849	-0.7665509	-1.3626317	-0.7267219	1
110.82874	637.61945	756.5787	-1.7699485	-2.1657429	0.23295386	1
91.0791	639.38544	745.83954	-1.1532327	-0.56624985	-0.2958643	1
86.13287	637.8481	736.0461	-3.0806496	-3.5721734	-1.5350691	1
99.92867	636.7701	745.8213	0.6213045	-0.91689575	-1.8230506	1
83.501884	637.4837	756.7637	-1.7836821	-1.1011701	1.2542676	1
92.34144	648.0011	761.65564	0.081656456	-1.7064725	0.99779564	1
90.563194	633.04095	739.2665	0.9589797	0.8405279	-0.27284712	1
87.909935	644.3174	746.1316	-0.09854115	0.6909476	0.7182056	1
107.78067	643.73004	762.0148	0.5714436	-0.88151926	0.7493682	1
100.85073	648.97046	763.1559	-0.19817735	-0.9036741	0.44125074	1
90.86422	636.5256	757.41864	-0.4499227	1.038823	0.36335215	1
88.47234	629.5567	751.1607	-0.8811126	0.34625828	-0.6399122	1
92.48017	641.35	751.041	-1.7170674	0.12637292	-0.4486834	1
92.01954	626.5565	753.2315	-2.2011292	0.9466185	-1.5025492	1
97.99804	643.79193	796.96155	1.3151139	-0.7584601	-0.19362864	1
100.05589	653.8826	756.9605	-1.4933381	0.5957209	0.3716075	1
92.44588	642.8591	760.567	-0.84207046	-0.044311885	-1.902661	1
106.551735	637.47546	759.2183	-0.5478165	-0.7075995	-0.46714988	1
105.70818	650.1388	745.8232	-1.0416524	-0.4729268	-0.44649982	1
94.408104	639.25793	741.87714	-2.3632023	-0.38033906	-1.018529	1
101.68741	641.653	756.5376	-1.213941	-0.5964431	0.19088471	1
91.4805	639.4262	764.9571	-0.77084714	0.58601844	0.4391458	1
103.266426	638.41	755.4026	-4.2006826	2.3446167	-0.45291138	1
90.90841	639.6108	760.25104	-2.4832976	-0.58945346	-0.58637065	1
81.82594	648.2752	750.1306	-0.036294688	-0.06172162	-0.48897094	1
88.71274	636.0434	746.7881	0.09710448	1.166167	-0.2791791	1
98.33845	643.5216	735.0837	-0.83986264	0.073823884	-1.4861377	1
91.59088	649.2423	749.1278	-1.6393036	0.31135237	-0.74472916	1
88.12086	646.9613	759.55695	-2.459839	-0.4999239	1.3749168	1
106.21937	638.34265	756.87256	-0.51692885	-2.6191814	-1.7261981	1
93.45247	635.4229	767.0898	-2.81924	-0.44132477	0.7558644	1
105.01649	653.3541	764.48126	-2.4817894	-0.2767963	1.2776904	1
107.855675	636.7107	750.46985	0.69320214	-1.1562991	0.23883994	1
92.96473	655.1489	756.2941	0.15348572	-0.48559165	-0.7567764	1
99.52666	650.516	755.7577	-0.91212755	-2.1162343	-2.0397525	1
103.162445	629.01117	755.5704	-1.8985163	-1.6346034	1.4035109	1
100.43315	647.51514	771.9237	0.061654437	-1.4308703	-0.058279686	1
99.30526	651.7137	756.30365	-0.984766	-0.2066364	-0.5844439	1
91.89248	633.02124	757.9865	1.3387771	0.09743089	-0.034713857	1
102.23957	640.14777	784.1922	-0.8298467	-0.8551993	-0.4663754	1
103.269585	645.63336	752.7417	-1.6006315	0.75887424	-0.22309452	1
92.589874	630.7082	769.3724	-1.2489647	1.2810516	-1.7878547	1
91.98329	634.1991	754.1402	-1.0500379	1.0902127	0.08840532	1
99.993256	639.0682	759.9408	0.22329399	0.6466065	1.2777369	1
89.78472	627.3012	749.47644	-0.09056967	-0.35353824	0.14092097	1
86.584755	630.1396	749.5297	-0.21993831	3.8174906	1.0150422	1
88.74903	628.2318	787.3591	-1.2831602	-0.117569245	-0.41834176	1
79.84628	628.55615	762.30554	0.082621776	-0.5481389	0.08291146	1
104.618744	637.9866	769.8659	0.78438836	1.1666445	1.2613829	1
85.235405	633.6927	754.57275	2.6778867	-1.5283836	0.297815	1
93.250114	628.51764	748.1122	1.9689919	0.9431955	0.5135032	1
105.16727	637.5738	753.38324	2.2069125	-0.5584081	1.447982	1
85.17233	650.0518	761.5632	1.876725	0.3590724	-0.12086705	1
86.92455	652.6332	745.5233	1.9058075	-0.721652	0.00044618902	1
92.19755	641.4334	747.0363	-0.23693308	0.917149	-0.7234171	1
104.19152	653.1042	754.6741	-0.070193045	0.41559446	-0.41338342	1
93.850136	638.83405	753.31757	0.23703712	-0.7056605	-0.9164084	1
95.11951	636.29877	742.62964	0.030116513	1.0666928	-1.4538256	1
99.02265	650.4811	734.6558	0.111935645	0.54309887	-0.5383115	1
94.71255	633.76086	752.19885	0.01217996	1.3104627	-0.63522476	1
98.30799	642.9856	770.6078	-0.25652993	0.6110714	-0.1792008	1
100.1105	644.8889	782.5938	-0.5334045	-0.15750086	-0.10247704	1
98.05439	643.4291	785.6279	0.986631	2.359588	0.7752563	1
110.431244	645.6818	777.3655	1.1548363	2.160496	-0.917224	1
105.9267	637.5536	751.85065	-0.7215764	-0.094520345	-0.40453908	1
95.60356	638.5787	763.1253	-0.49636033	-0.11762643	-0.98810697	1
88.45006	630.2382	764.551	-1.0287855	-0.36428165	-1.7274662	1
