A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
607.4891	516.4741	594.8264	-0.33259135	1.9818193	0.6099142	1
610.0639	529.62274	601.79156	1.0102556	-0.0677886	-0.33732542	1
614.20404	527.86017	596.1048	0.0113870045	-0.3705275	-0.8526371	1
613.93353	509.1142	596.46594	0.6929942	0.9637419	-0.24095386	1
617.12244	516.0942	594.27313	-0.008926326	-2.5452795	0.22951563	1
614.99994	523.9464	583.50256	1.3216075	-1.7971317	0.4628394	1
608.1714	528.0604	587.5307	1.0108719	-1.302058	-0.2557499	1
623.46545	530.79266	577.73553	1.3225261	0.017727593	-0.5960545	1
625.9787	537.0133	592.0267	-0.13446632	0.51234585	-1.853388	1
621.98724	523.6237	580.0455	0.65782815	-1.0435739	-1.1321801	1
622.0587	524.4777	603.21564	0.20355052	-1.5661554	-0.32699436	1
613.88214	526.5276	579.9635	0.9135245	-2.260866	-0.74380594	1
613.0633	515.57043	588.908	-1.9975976	-1.5695735	-0.46299568	1
627.7344	528.02844	586.6113	-0.08000116	-0.9671299	-0.5868135	1
610.58185	515.24384	594.4442	3.2857976	-0.47229534	0.45665315	1
612.029	526.86865	598.6908	-1.5677304	-1.3007692	1.132256	1
598.7996	518.0503	597.6322	-0.06965614	-0.63357055	0.10224355	1
611.8705	512.532	583.4115	0.020441402	-1.5894305	0.38634673	1
616.66125	519.17224	597.7329	-0.19430159	-0.18643497	1.2525525	1
627.6338	515.5992	593.3098	-0.32910827	-0.3274888	0.34375522	1
608.48474	529.61835	584.1452	-0.5162053	0.6407716	-0.76473993	1
600.4956	511.89337	608.4913	0.64056706	-1.1083025	0.60154766	1
617.1353	514.12585	593.12994	1.1644319	-1.2272774	0.3687408	1
607.02057	507.97275	607.45056	2.9822688	1.5498962	1.3704696	1
617.0088	519.3572	584.5227	1.6827949	-0.8563507	-0.9004554	1
602.27234	515.3059	619.46277	-2.3378742	0.6075344	-2.8263595	1
618.8858	517.64734	573.99097	0.51070344	0.9929507	1.069513	1
612.19617	511.60663	572.39026	1.873661	-0.29620874	1.8127065	1
626.3549	517.47394	600.68225	1.6574017	0.7909011	0.88141555	1
629.5005	532.2424	589.13635	-0.411323	1.5373776	-0.6064546	1
612.85425	520.0163	577.6939	-1.4030625	0.15102914	-0.111323506	1
628.6247	539.01074	583.2053	0.3882226	-0.12469742	-0.95962447	1
618.93384	532.8633	587.2065	-0.22346365	-0.046775684	0.3732852	1
622.96674	538.85046	579.17773	0.97838926	0.14761317	2.1987567	1
616.5535	528.56006	586.35785	1.0144624	0.45581368	0.40374008	1
595.04474	526.74817	578.4124	1.4059743	-0.23139259	2.4026082	1
612.08234	537.4666	565.7074	-0.039564896	-0.26180217	1.4574633	1
607.44025	518.90765	571.189	0.5012604	0.37168556	-1.2721494	1
624.59576	531.97015	599.54535	0.7624818	-0.46575785	-0.19137773	1
622.8273	518.8286	577.6751	-1.1102716	0.39880967	-0.9463882	1
618.1012	519.6439	581.22076	-0.60398436	0.6989183	0.370951	1
617.7795	526.1188	570.80286	-5.3854833	-1.2827522	0.115717895	1
616.394	514.09814	590.89044	-2.6013844	-1.6268778	0.0931765	1
628.4087	521.2618	593.84955	0.56975096	-0.020162946	-0.49739543	1
614.2567	499.87543	595.3441	-1.1681377	0.32215384	0.31962287	1
611.6692	507.8808	588.72095	1.1554022	-0.9825912	0.40574852	1
627.5884	520.28503	599.8353	0.030720651	0.25603205	-1.8431423	1
624.20526	529.3828	593.6452	-0.91506654	0.36203572	-1.6986217	1
608.24304	517.3403	581.97595	1.9239893	-2.2456682	-1.753427	1
614.08026	528.99646	581.90784	2.4061449	-0.24892071	1.0932138	1
608.7228	530.00946	568.74	2.8794053	-1.1523691	0.99672914	1
613.7233	529.3972	573.02954	4.3135257	-1.6318462	-0.093238354	1
613.63275	526.93036	574.20715	3.6374304	0.8957111	0.28276467	1
625.8135	529.42975	585.1183	0.038491532	-0.19631073	-0.31537023	1
625.01874	539.61847	581.1822	2.3931541	0.382067	-0.015236482	1
629.2499	532.125	592.8387	0.7371799	1.1903889	0.49414235	1
622.3122	525.3558	593.11884	-1.874115	1.2679658	0.4781793	1
613.6429	522.0854	585.8595	-0.63030595	0.64990073	0.8099788	1
616.62976	544.80615	586.0778	-0.75997746	0.057713017	-0.44429597	1
622.5992	519.6826	602.8276	-0.49170426	-0.8932912	-0.80127096	1
613.25323	522.50134	576.1702	-0.95518935	1.4381706	-0.016880356	1
623.127	516.4565	585.10126	1.1104748	0.8567408	2.2975218	1
618.9841	513.52893	577.34894	-0.6128606	-0.027450731	0.029211503	1
624.64124	519.47266	571.0855	1.4784604	1.6684651	-0.2298497	1
621.4836	527.9847	594.0999	1.4077408	0.45993784	0.46172845	1
616.239	528.60547	590.2601	0.6542705	2.1461987	-1.6760739	1
627.2015	513.9656	591.5648	0.25406948	0.17226279	0.76628715	1
609.3108	521.4106	570.35516	-0.3889859	-0.66705245	0.7081521	1
617.3415	516.65247	595.1909	-0.28469113	-2.37071	-0.03057542	1
613.3127	521.2174	596.34265	1.6382103	-1.5102048	0.16785838	1
624.3413	521.8294	579.3298	-1.3780762	1.0006806	0.068840384	1
604.8794	516.8369	591.45953	-0.0025338593	-0.0741034	0.8942047	1
612.02136	520.4593	573.37476	-0.4717721	0.3277822	-0.24071111	1
622.6976	516.9261	570.5508	-2.021036	0.5605776	-0.752743	1
627.85974	524.6177	568.905	-0.28919187	1.179151	0.9448226	1
604.04254	509.89963	586.84924	-0.64919645	0.4039818	-0.84320664	1
620.23303	525.0449	583.8983	0.65537983	0.4425384	-2.078545	1
625.5843	521.3673	571.61346	1.3719425	1.0591052	0.08314897	1
624.11633	532.47485	592.9698	0.7196343	2.650625	-0.5298061	1
639.75476	549.83527	572.66785	-0.5087783	0.68414754	-1.1886765	1
625.32697	520.2485	593.7223	1.2305969	1.1123381	0.0713464	1
629.2176	528.1357	589.3967	-0.5718073	-0.2741133	-0.61867446	1
617.55945	527.8642	580.25366	1.0658818	0.8257374	-0.48205006	1
617.87854	536.6614	586.2026	-0.70626175	1.730731	-0.44548243	1
612.6724	517.8957	575.82623	0.7021396	0.7749199	0.041319314	1
621.1993	526.33673	591.6169	0.45223787	1.7717816	-0.61709815	1
619.94305	520.36865	589.58704	0.6975044	1.4064708	-1.012329	1
629.8829	514.71954	592.20746	-0.9690086	0.6092266	-1.2225746	1
616.40814	517.59406	590.11676	0.07547709	0.084833935	-1.0699885	1
622.94824	517.0299	592.6064	0.18175392	0.1523914	-0.18731333	1
630.02637	512.4375	601.16284	0.4910619	1.491086	-0.67178017	1
622.6275	524.20465	581.06885	1.2075115	2.8143003	0.8198221	1
624.05896	528.6965	579.6377	-0.47631958	0.86575603	1.4281094	1
610.2175	505.743	611.90643	-0.26746997	1.8289521	-2.2693205	1
616.7973	510.10272	581.61365	-0.55476236	0.18647365	-0.3251812	1
627.1453	521.8709	570.407	1.6941979	-0.9827197	-0.7420792	1
622.7796	521.14307	596.9201	-0.8090344	2.7568247	-1.7913781	1
621.8362	519.9173	587.59796	3.3659136	4.0296173	0.44795638	1
620.0452	535.759	586.1945	2.4735076	1.6803406	-0.26396543	1
617.25543	538.19586	589.70636	-0.65651673	2.8834124	-0.8096208	1
618.049	554.618	586.53577	0.024573682	1.1992711	-1.3760014	1
616.5461	543.65137	582.6216	-2.4100125	0.71876544	0.76461494	1
614.8668	534.92084	603.6332	0.10466658	0.57036424	-0.9096703	1
621.7734	523.1004	588.6563	-0.07762973	1.5293833	-0.5485676	1
612.98193	529.38165	587.6689	-2.41731	1.2869887	0.13706902	1
631.79736	523.5746	608.6007	0.03020174	2.0139072	-0.28580588	1
632.1909	524.646	588.584	-0.94942117	1.0241073	-0.4804913	1
617.3332	520.84735	588.7186	-1.2043146	1.1134468	-0.00892387	1
637.07166	501.2509	600.89307	-3.7336571	2.3209672	-0.9293028	1
622.32996	511.45377	590.80743	0.110504225	1.1402093	1.0764866	1
621.3993	520.6106	580.12866	0.70346874	3.9124587	0.39003778	1
616.3637	510.68115	589.41656	0.764166	2.929425	-0.39362302	1
631.3758	518.6053	578.6335	1.0168443	1.9363084	-0.8121365	1
618.67413	525.3209	583.06494	-0.5109897	1.0056478	-1.3055165	1
615.6573	496.42493	580.36145	3.621477	0.5588355	-0.65752614	1
626.06525	531.2707	577.94037	0.28618824	0.91613424	-3.0846012	1
626.6525	532.39703	583.01575	2.024255	1.5499623	-0.7581478	1
624.8632	522.8521	579.88855	0.132661	1.9151194	-1.1946256	1
611.0022	535.21985	581.39844	-0.87254035	1.755307	-0.9140571	1
618.1822	545.21924	583.6914	1.4369261	-0.19534357	-0.87252647	1
615.305	533.53436	591.1988	-1.8578198	-0.4071055	-0.18967037	1
623.5979	527.0491	587.7895	-0.5807658	0.34504846	-1.9163499	1
629.39124	535.37524	599.35016	-0.103220336	0.12986435	-1.7990832	1
624.36676	521.84625	603.38776	-0.21831602	0.34847087	-0.5297731	1
626.3717	537.9655	585.64935	-0.5099763	0.9156278	-0.0018749218	1
623.55963	532.4844	585.99646	-1.0695587	0.44441396	-2.817545	1
622.0004	533.1138	600.9727	-0.60406274	2.320229	-2.3208735	1
621.1886	519.97955	587.6716	-1.6096764	2.3965278	1.5099188	1
627.40576	518.74023	603.1796	-2.0478995	3.6966753	-0.24373011	1
622.4177	518.74036	585.2687	-1.6532038	1.6235878	0.21522747	1
605.4241	513.8092	591.0004	0.47413585	2.1863003	-0.2317051	1
614.3394	529.30255	582.86694	2.1120493	2.29686	0.061107237	1
621.4105	539.8922	581.90985	0.8824623	-0.20718242	0.019699799	1
621.6419	520.974	593.20746	0.0402545	1.1709979	0.57672447	1
609.11414	507.71097	568.68695	0.76004714	1.1864402	-0.61432874	1
620.43396	528.87274	592.1172	-0.16743147	-0.84403026	-1.2367107	1
621.8796	509.5026	588.0073	0.2851364	0.20538937	-1.7700385	1
621.9573	525.5856	604.7271	0.62837994	1.9361316	-0.79025716	1
615.42004	522.9839	584.40485	0.8299087	0.48021734	0.22354236	1
610.87897	523.30927	593.9352	0.30961412	1.9170138	-1.6782863	1
605.74365	516.47125	603.3532	0.04469669	3.4641037	0.17564976	1
619.4116	519.2903	600.30457	1.7233546	0.8748189	-1.476564	1
622.0709	520.08044	591.48157	1.9107715	-1.1644933	0.24695462	1
606.55756	514.3477	587.7293	0.0057645463	2.4292831	-0.10957121	1
616.1369	530.9949	601.8986	0.3221339	1.0990489	-1.084874	1
621.251	519.7223	590.21106	0.06673944	3.3893416	-0.26848358	1
622.6786	538.408	586.6647	1.6768116	2.10669	-0.096247	1
612.1148	528.2915	580.82074	1.1193588	-0.5067874	-0.7635198	1
634.36975	533.70233	602.8415	0.049048554	-0.65084565	-3.4304717	1
611.954	523.6674	590.1525	-0.62773013	1.9885415	-1.4673132	1
605.7435	514.1572	578.6817	-1.9078338	0.80887514	-1.0272	1
612.4213	527.91345	596.84467	0.43263754	1.4321222	1.2441857	1
606.29236	526.5495	588.7734	-2.5586634	1.9861574	-1.4570578	1
609.3794	520.21484	586.2685	-1.5752331	0.7024926	0.6819654	1
606.3538	524.8921	593.3455	-1.1513886	0.97933656	0.8477107	1
615.6677	515.60956	592.28046	-1.5858397	2.0703864	-0.31534413	1
630.7855	530.6223	588.9783	-3.1385415	1.0502259	0.014721372	1
632.0929	517.67334	593.27344	-1.2015501	0.9661081	-0.7297512	1
613.0818	506.00958	584.56085	1.2650379	3.228176	0.42831784	1
613.7391	539.94946	588.5329	-1.073436	0.5957944	0.30403474	1
613.9384	513.7664	593.99097	-0.6132314	1.4323863	-0.38331026	1
