A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
122.81033	845.6193	515.0017	1.8772196	-0.61848384	0.26841196	1
117.019135	852.718	535.4888	1.3797138	3.0723732	0.76389027	1
116.69093	829.42725	536.43756	0.16518204	1.210635	-0.30484703	1
108.221344	837.00616	509.64026	-0.9494668	-0.24635799	-0.8712788	1
119.91083	845.8036	520.01953	-0.26558286	1.5350447	-0.8277599	1
110.85945	837.7426	541.0343	0.7335169	1.8758266	-0.3828906	1
110.1962	834.8233	514.2663	-0.5868328	-0.05861173	1.0889994	1
117.26919	829.07275	516.7002	-1.011451	-0.22808695	-0.18010159	1
115.92869	838.46246	554.1766	1.0186769	1.2017938	0.21491522	1
119.19056	850.0377	528.66174	-0.86079574	-0.8675995	0.4886528	1
107.818405	836.50995	513.33	1.9357771	1.605518	0.20681787	1
119.26251	844.92114	515.77765	0.750178	-0.74678624	-0.27391	1
123.718124	850.33276	520.6596	1.3019086	1.4525924	-0.66619045	1
119.93027	839.66907	522.91473	1.5686967	1.7841109	-0.115525015	1
127.907776	851.7646	529.3144	-1.0425853	0.5639393	1.1389313	1
118.8915	823.20245	524.2426	0.5972606	0.87000257	0.35800722	1
124.03264	842.8065	514.35645	0.05415859	-1.9904691	-0.04010363	1
109.36856	831.1805	522.4175	-0.4953055	0.634045	-0.14164925	1
105.09632	836.3246	525.86816	0.6316624	2.6299977	0.15009013	1
119.989395	824.2149	540.62115	-0.056270584	0.36357853	0.6846396	1
123.674126	833.0975	531.2993	-2.3024282	0.9075922	-0.3228742	1
131.0201	851.5278	509.55765	0.5484826	1.2506682	-0.074759185	1
118.05167	835.90906	534.66833	1.8402399	0.7304025	-0.15912113	1
120.90556	842.22784	519.0246	2.6808672	2.2709086	1.01015	1
115.624176	841.727	505.36615	1.8120338	-0.14413065	0.17216259	1
129.56818	844.5569	511.306	2.1875546	-1.9776267	-0.60815984	1
117.69978	836.9728	521.7697	0.91373515	-0.4886908	-0.07679863	1
113.33454	833.1517	517.5943	-0.6378609	0.4177872	-0.8143933	1
120.50079	830.0375	537.6948	-0.565847	0.1724592	-0.86962885	1
109.090515	841.466	533.46454	0.7536527	-0.18444444	0.40107876	1
119.84242	837.52185	524.86743	0.7107705	-0.32007992	-1.1783037	1
120.97367	844.717	529.8648	-0.08789746	-0.3526356	-1.1180322	1
116.98888	839.38245	525.3036	1.7192745	-0.38732338	-0.14188214	1
118.33037	829.99567	522.4553	-0.39676595	0.8496616	-0.16418235	1
128.50305	834.8213	528.355	0.58812356	-0.7485898	-0.56461823	1
119.62391	840.9447	545.58563	1.9086454	2.4659555	-1.0928166	1
120.73049	827.3639	538.6095	1.140795	2.4538498	0.14233713	1
127.35684	850.3505	535.0206	0.7860558	0.99813026	0.47839308	1
121.37329	847.62134	533.48535	1.8977572	-0.6886268	1.089786	1
132.74275	836.57007	542.5134	-0.13151601	-2.164647	-0.7314787	1
122.04555	849.8	534.7965	0.11480855	0.8417577	1.4715782	1
109.59536	830.5909	523.5286	1.3679855	1.4839907	-0.26593357	1
115.10666	833.4131	524.5689	-0.07232604	-0.59073704	-2.5073688	1
119.68539	832.99	527.6008	1.5132995	-1.4210628	-0.47706392	1
123.44695	841.30725	523.72235	0.9675401	2.1365979	-1.2079943	1
114.87029	831.5195	540.14667	0.013774489	0.9458364	-0.7812292	1
124.155365	835.1374	517.2656	-2.8174534	1.2579787	-0.2295935	1
122.00302	845.2069	526.6384	-1.1921067	1.5875045	0.6174734	1
120.56698	841.69476	516.87646	0.7302131	1.5749494	-0.62345403	1
114.38539	844.9625	531.4021	-0.1937082	-0.81042063	0.04287134	1
114.24236	841.8457	518.1877	0.050626043	1.4998515	0.72930175	1
125.22817	849.48145	519.6075	-1.6047812	3.4108567	-0.7132959	1
128.20212	839.9748	538.3898	1.6218007	0.044918675	-2.5970497	1
115.01236	833.551	505.87903	-2.0916417	0.35270825	-0.11511199	1
117.02504	837.6899	533.4277	-1.4429713	-1.5421259	-0.38959888	1
112.43117	837.50244	509.98972	1.9014617	-0.5775875	-0.35448986	1
111.14918	836.9496	519.5926	0.97838587	0.5492728	0.910341	1
132.44429	851.88446	537.1792	-0.8322887	-0.078109354	0.00083704473	1
124.61119	856.5995	531.38995	0.84203076	2.2173002	0.71493083	1
126.169174	855.3969	519.82056	2.1822982	1.2099854	0.4457837	1
110.13362	835.75	541.8664	-1.374582	-0.742368	1.1736269	1
