A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
66.41002	965.13135	60.989376	0.05850639	1.530033	-2.2185247	1
77.60854	980.31555	52.602283	-2.0765035	-0.22955552	0.46173903	1
78.82208	977.2369	61.127094	-0.869648	-1.7761345	0.78177524	1
71.48235	980.44604	61.62523	1.4311191	0.18423547	-0.5952847	1
73.33277	972.57855	82.7326	-0.69250786	0.43338847	-1.2564845	1
83.22764	965.37335	47.09434	-0.39518356	1.0502412	1.1150273	1
88.47655	987.94275	58.60129	2.5861235	0.37526444	1.9869101	1
73.5575	993.7164	67.97172	2.626106	0.37585858	1.2095863	1
80.469955	995.4287	42.972057	1.1241415	0.5582439	0.31520352	1
94.33186	1007.0112	68.1755	1.872557	-0.9205892	-0.0696695	1
71.61128	1005.98444	68.64277	0.7309981	-0.25237575	0.0014694806	1
66.67225	1002.66565	62.93146	1.2149305	0.92628026	0.5377083	1
68.54597	1009.96954	68.35296	0.8971051	2.6868834	-0.38184202	1
71.33823	1015.597	73.85644	3.0857139	0.8782872	0.6347566	1
66.05491	1002.3723	58.147537	-0.7177502	0.888861	1.0883012	1
82.88326	1008.6602	43.21645	0.03961823	1.0804979	-0.7103298	1
89.764114	1009.7029	68.448044	-0.47205964	1.5257499	-0.9087889	1
84.75442	1000.65515	65.45597	-1.7003475	1.1572943	-0.9414993	1
82.9539	990.6875	56.097046	-0.12209988	1.8486854	-2.1143003	1
91.52802	1005.2732	80.826645	-1.0277494	1.4304656	-0.20798214	1
73.72539	992.4463	68.07799	-3.4795659	2.1124446	0.037954945	1
73.1626	975.7912	60.984814	-2.596882	1.145912	-1.5026186	1
77.103226	1005.65094	60.537895	-1.9725597	1.1854546	-0.27594742	1
71.48899	981.9457	65.80587	-1.990839	-0.8794312	-2.7536325	1
83.09255	986.11334	77.00355	-1.0047634	-0.90330017	-1.4452479	1
86.834785	996.2767	76.55723	-2.5103364	-0.25622132	0.73259944	1
94.22515	999.77655	69.12701	0.9816068	-1.6532532	-0.53747743	1
82.8181	1004.60266	57.322693	-3.0324569	2.59561	-0.3633391	1
82.266815	989.94977	69.61086	-0.8188216	-1.5174607	-1.7318405	1
80.07811	978.14307	83.41763	-1.7394255	0.57611316	-2.1193542	1
74.71424	984.24304	60.189804	-2.298202	-1.4291813	-0.19589707	1
74.922935	1001.26154	81.45858	-0.8658455	-1.459243	0.70033765	1
80.155754	992.5366	70.05643	-1.1302826	1.7832812	-0.80978876	1
83.39639	996.98254	76.97764	-0.8219157	1.3937427	-1.3542266	1
64.34149	988.0494	95.60015	-1.5071094	1.2610177	-0.22750643	1
66.83443	988.45325	78.70768	-1.5842803	0.22443135	-0.3538453	1
78.92337	993.29486	96.22939	-3.6639373	0.22609928	0.36414993	1
64.15973	982.4688	68.62343	-0.5330422	0.42131484	-1.947938	1
84.55215	981.28046	43.160606	-0.9535536	1.0894729	-1.5164984	1
83.13063	978.83453	76.69814	1.0886791	1.351351	-0.1852199	1
77.03215	989.0396	73.83766	0.19800627	0.79692763	-0.9657969	1
