A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
216.79796	942.96735	282.9949	2.1740196	1.4218464	-0.9174773	1
237.7947	946.39453	244.24725	2.2373135	0.7801332	0.49679002	1
229.51881	943.46814	251.72504	1.3294619	-1.0548325	-0.26865163	1
220.72105	930.89075	252.63574	-2.5322287	0.37441257	0.08836647	1
244.28418	942.9427	288.9107	-2.7502341	-0.01556079	0.87006617	1
221.43576	917.4875	274.85452	-2.2384143	0.89755064	0.15713866	1
219.08096	927.5386	284.8564	-1.840549	2.0924726	0.45853582	1
231.48813	947.9284	285.8223	-1.6723639	2.0382795	-0.20306163	1
222.3313	925.26306	280.65686	-2.4106262	1.3162447	1.2602538	1
228.38326	945.5325	284.90936	-5.6362176	3.152522	1.68405	1
211.85078	932.75806	269.74496	-4.51576	3.9083784	1.1073918	1
214.65385	948.14435	292.94653	-3.8239121	2.9296834	-0.97779584	1
226.54166	961.69403	296.96478	-8.049265	1.8966756	-1.1616806	1
232.19577	986.92004	316.71808	-12.578295	2.0152369	-0.40887538	1
232.63963	976.42236	304.9843	-22.247688	1.5597934	-1.0238113	1
225.43831	977.4965	300.92117	-33.552284	1.1548469	-1.7554502	1
221.74318	944.27155	308.05026	-42.14278	-0.7237492	-1.9918972	1
225.23372	896.54944	307.43134	-47.067165	0.5550219	-3.1140265	1
213.25525	862.35504	336.48856	-44.957977	1.162636	-1.772048	1
212.08675	815.04926	361.48264	-36.83798	-0.7440857	-1.0171269	1
208.47087	826.8653	333.09024	-20.319372	1.2004031	-0.24874417	1
218.84167	866.68896	345.92267	-3.6794374	-2.060515	1.1218662	1
222.9787	896.0817	334.4019	6.7460756	-0.54541844	0.20269607	1
197.76495	920.799	330.85843	15.567099	-0.7082005	1.0438973	1
211.71474	952.1649	315.70535	19.901693	-2.9104142	-0.53475237	1
205.36058	951.0172	311.3742	15.645314	2.2667832	0.9685592	1
191.4967	951.3272	329.71246	11.056693	2.368954	1.6705703	1
194.60776	932.1837	314.19684	7.9522285	0.4631354	0.7497074	1
194.73322	939.11096	321.83102	5.71302	-0.9529275	1.0264202	1
207.3934	926.4927	314.79416	4.5070524	-2.2784019	0.033863842	1
222.70297	919.70087	323.60583	3.6396058	-1.6541762	-0.8586177	1
206.27977	908.8157	334.47916	6.745444	-1.1856416	-0.1469503	1
205.12198	910.9808	322.5957	6.6307282	-2.5396693	-0.81539756	1
228.39723	944.876	317.2516	4.157375	-2.3568325	-1.492712	1
237.72314	943.5282	331.43347	3.0116644	-3.1555367	-3.365561	1
218.16225	947.58624	305.1706	1.1783377	-3.2581265	-4.8116555	1
223.33806	957.99347	299.73032	-6.2284946	-1.9339503	-4.4257603	1
249.36661	962.9336	287.76605	-10.3135	-3.739042	-4.3914895	1
240.6539	953.23096	298.6566	-16.255484	-3.330269	-3.97714	1
235.62268	958.8812	337.4807	-24.272459	-2.4753616	-3.3486812	1
223.40778	953.9358	329.3529	-25.729311	-0.13567048	-0.45027775	1
218.16887	929.35425	350.78912	-25.609638	0.70904964	1.135931	1
220.78369	882.58276	354.2388	-22.37381	-2.8795674	-1.6351892	1
228.94283	872.76843	352.20074	-13.457699	-2.4874363	-1.160525	1
