A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
-956.401	300.54694	149.7694	5.061916	-0.44710532	-1.0358447	2
-962.03094	295.7631	167.28638	7.817697	-3.1504762	-1.5615507	2
-968.912	314.44653	160.69157	8.6784725	-0.8573532	-2.1592212	2
-972.8163	295.17175	154.7731	8.619837	-3.999858	0.06311274	2
-969.5168	306.65115	152.66316	10.047224	-4.1539297	-0.84232724	2
-957.46857	295.05508	162.45752	10.761699	-3.0399659	-2.7675462	2
-975.219	302.5685	161.64372	10.977818	-3.1106205	-0.6436555	2
-938.6773	305.51254	136.27687	6.9693327	-3.9762688	-0.6657223	2
-950.4405	336.0278	164.51086	7.8791213	-2.6892679	0.17671688	2
-941.09283	310.66953	138.04956	6.295833	-2.3353834	0.9974605	2
-940.47534	317.36264	164.91118	7.4725003	-3.3613477	2.0720882	2
-932.8543	314.15216	156.59546	3.0171752	-4.1949725	1.1200861	2
-946.17413	298.30038	141.18353	3.146285	-4.0727024	0.8727835	2
-943.8514	289.90372	135.32886	3.2518046	-1.4323176	1.7758533	2
-927.78735	322.3726	155.5832	3.6865325	-3.0736303	3.7794976	2
-940.92645	303.1846	155.03494	1.3682203	-1.1549954	3.845879	2
-942.63086	304.53094	148.03702	3.3429127	-2.5411916	4.205594	2
-941.5653	296.86362	151.71043	3.6653154	-5.321364	3.5942264	2
-943.39166	315.07086	140.47299	0.25437096	-3.0671105	6.3238525	2
-972.41815	296.26257	150.05931	-0.7937397	-2.1116555	6.3197284	2
-954.34827	312.645	175.44612	-3.8874369	-1.6849504	7.0617375	2
-958.17224	296.3332	160.66043	-4.7441015	-1.503714	4.6170115	2
-955.0908	307.92648	135.46373	-6.052852	-1.6655145	4.0879326	2
-947.8672	307.33395	153.33542	-8.385516	-3.1209276	2.713853	2
-945.818	321.027	138.74297	-8.15843	-3.9790332	1.3749493	2
-967.9945	303.4449	169.79826	-10.799184	-1.5465516	0.5023813	2
-964.1645	312.1947	145.6809	-14.649394	0.3407046	0.16891433	2
-967.09924	317.43723	164.00342	-14.584886	-0.9458391	1.0940518	2
