A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
-1197.13	80.7036	33.0143	4.593345	-29.849611	182.0453	2
-1192.7745	98.00611	42.16509	34.546436	-30.30926	183.3217	2
-1144.4713	160.37572	23.784721	64.134705	-29.814598	177.93074	2
-1120.8403	184.13516	2.8536317	82.81598	-29.363989	181.10297	2
-1055.1198	229.20325	-1.0665838	93.39254	-28.358673	174.56554	2
-1017.079	211.92911	-25.596022	98.36252	-26.492735	176.07483	2
-925.84283	244.1983	-27.370329	101.975075	-25.221748	168.86276	2
-920.44556	220.07808	-45.89837	102.78699	-24.525549	172.21007	2
-853.8897	252.72968	-54.764088	99.129845	-19.382927	165.2603	2
-858.5446	249.97102	-78.17538	93.580154	-14.549865	165.81189	2
-796.8716	280.09546	-87.65456	85.73159	-8.502269	158.3703	2
-806.7966	248.25145	-98.07192	75.62861	-4.7720404	157.61992	2
-765.95197	260.60205	-95.35659	61.86551	-3.291996	146.80379	2
-747.43915	232.18257	-78.82327	44.110767	-3.1352925	145.12358	2
-696.097	244.21085	-43.851513	30.261528	1.2142432	133.71497	2
-683.18567	199.26698	-42.728912	14.987233	0.5647478	128.63657	2
-642.6713	187.845	-9.722512	-0.37497714	2.9397402	117.702065	2
-607.9517	153.39008	3.3090143	-11.016822	0.2341644	115.383095	2
-554.27704	146.48662	20.332516	-20.342302	-1.5822227	104.54154	2
-528.1664	112.20238	5.0994635	-26.563175	-4.3020167	100.96419	2
-514.0012	113.07857	23.436558	-24.59175	-7.5556846	93.39303	2
-485.56393	105.395645	7.621585	-24.809526	-10.196615	88.52805	2
-455.3616	72.92632	4.3697753	-25.246525	-10.172063	78.97089	2
-454.67044	59.857616	-16.50501	-25.353918	-10.529804	72.82406	2
-438.2376	52.74704	8.092225	-23.015888	-12.531869	66.419136	2
-463.3144	70.98475	12.36349	-21.276384	-12.083166	58.517242	2
-468.34607	75.06631	43.92343	-17.487265	-16.684793	52.92044	2
-444.7964	97.58955	53.271458	-12.196229	-17.683012	44.089466	2
-451.86758	112.149536	59.23835	-12.957921	-22.061743	36.553413	2
-444.25745	128.80014	96.31596	-10.4583435	-21.943459	28.576654	2
-439.26993	140.6907	88.131905	-11.791489	-26.293068	19.554043	2
-438.30054	163.16216	104.888916	-11.560991	-32.316013	10.471243	2
-454.69748	170.95587	101.87098	-10.311138	-34.65401	0.14994329	2
-501.66827	193.034	145.811	-9.348253	-36.85332	-13.638818	2
-516.7756	212.46764	164.49626	-7.6275554	-39.968967	-27.226488	2
-544.8861	260.90927	209.90796	-9.429948	-40.937428	-44.187565	2
-596.26215	288.29077	233.92526	-12.142899	-45.24648	-61.728138	2
-604.928	349.1805	253.89499	-14.750666	-47.432655	-83.62486	2
-591.65906	368.9118	275.66663	-14.258365	-50.128994	-102.774994	2
-593.5125	407.74954	326.85663	-12.945591	-53.454002	-123.592094	2
-616.8967	437.0431	332.07532	-11.353738	-52.978317	-137.8905	2
-683.017	448.3214	353.30865	-7.4415355	-55.9421	-155.04536	2
-713.68616	467.0381	360.55408	-1.812999	-57.446445	-170.55035	2
-779.72174	478.1416	347.46182	6.4178314	-55.64467	-187.4195	2
-803.592	499.31256	350.06622	11.871475	-57.728714	-203.63147	2
-886.4487	510.6352	315.77667	17.040909	-55.692993	-217.8811	2
-982.2222	520.2505	331.73434	21.946909	-51.691624	-229.86461	2
-1157.0392	554.1503	289.84677	24.561401	-39.15074	-248.14618	2
-1242.3835	523.39624	4.3136845	34.550884	-23.84798	-266.24734	2
-1787.5309	323.06427	342.90103	78.058716	-1.2489789	-279.56195	2
-2396.9858	533.7626	676.2503	132.42072	-6.304711	-299.42743	2
-2299.502	1143.1274	543.12683	193.71094	-16.297874	-321.88467	2
-2609.689	1651.4113	870.2905	274.52994	-4.601692	-308.776	2
-2398.2686	2076.7988	783.04333	291.41815	-30.378445	-293.32855	2
-1901.0474	2163.1755	622.42114	221.07747	-53.379513	-302.26758	2
-1549.1088	1722.4275	644.8184	126.70282	-66.71679	-302.53668	2
-1378.0099	1252.0931	594.34845	37.393543	-72.76635	-284.51135	2
-1326.2084	941.5346	533.6174	-24.857145	-67.4851	-261.98727	2
-1270.23	754.96313	479.62842	-55.73112	-56.78548	-241.48164	2
-1241.8544	712.07117	465.52847	-78.00453	-51.322643	-225.65382	2
-1178.5592	705.9782	385.3336	-104.288376	-45.388733	-209.88231	2
-1187.449	751.7862	350.7391	-141.67065	-36.678448	-187.96199	2
-1085.7162	789.5699	297.99896	-184.94423	-29.496262	-166.27863	2
-1007.00244	741.6551	295.22223	-231.91216	-27.09142	-146.38498	2
-889.81726	583.86865	218.90675	-260.74966	-22.503656	-129.1461	2
-824.4648	372.5803	197.99306	-268.08472	-15.985803	-106.70104	2
-725.462	192.4689	190.45087	-238.77037	-12.002384	-86.8651	2
-661.5718	75.9813	166.95872	-179.53195	-6.625698	-64.360664	2
-606.3838	61.496746	168.79683	-106.267975	-2.048529	-43.629784	2
-600.69196	131.69156	179.6461	-30.321526	3.178514	-19.571148	2
-524.2733	235.95837	220.57492	26.115353	4.198437	-1.2891715	2
-499.46393	331.00986	177.55148	67.6752	5.935905	11.73896	2
-410.44797	371.2302	187.48871	88.14013	6.4730167	23.499367	2
