A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
-331.05295	277.29214	707.7957	-12.259286	11.318409	6.0725455	4
-354.93503	307.78745	863.1406	-10.065844	7.4618154	7.948908	4
-611.7936	458.65994	938.1262	-3.850333	-0.3745003	8.696217	4
-579.0244	271.3497	747.7651	2.1146586	-5.924659	6.9998302	4
-588.7922	278.97845	718.7981	4.285307	-10.776996	2.772199	4
-550.6766	365.06458	751.18365	6.4399924	-11.65717	5.9830484	4
-259.63016	316.0173	677.9555	8.113582	-8.57222	7.3581223	4
-464.44446	489.50085	916.24884	8.872068	-11.484312	6.5268393	4
-509.26422	596.6286	791.2401	10.77624	-15.885917	13.858738	4
-539.41254	387.75336	658.4805	8.824286	-15.99603	6.5539737	4
-319.98102	218.0359	567.7518	9.568427	-11.094859	6.0244355	4
-518.1417	534.8086	738.518	12.978047	-5.3966246	7.2643075	4
-441.45767	645.8704	747.3714	10.418195	-4.7660346	11.241458	4
-544.68866	436.15414	865.83923	-3.6714952	-5.022551	8.045555	4
-903.0292	594.09143	1108.6108	-14.267188	-9.635734	11.434043	4
-636.7959	286.9006	644.6302	-4.4945784	-11.859263	16.451143	4
-548.41235	347.43896	893.7582	7.4146857	-9.509558	12.003809	4
-226.3485	670.0706	987.48883	8.583602	-12.647247	24.098488	4
-190.24896	571.02655	1014.2931	2.0868168	-6.9846463	26.78557	4
-143.94817	634.48254	951.0353	-1.4550024	1.308229	25.661352	4
-170.28333	461.34622	822.4424	-3.4872644	8.293901	21.337004	4
-219.49814	444.03256	796.9155	-9.577394	16.525665	15.418892	4
-334.46024	573.95624	822.3771	-10.620897	22.354004	13.772391	4
-559.9868	545.6885	789.01196	-13.469954	19.661482	11.383381	4
-643.8674	491.56116	676.1849	-19.178204	16.212055	10.254735	4
-465.84793	276.5481	603.1863	-17.030027	17.622158	5.539358	4
-362.72327	194.8898	642.83496	-14.685909	17.0519	1.5391779	4
-369.77377	377.0155	728.55914	-6.773592	11.859522	5.947961	4
-353.11707	412.97928	607.53436	0.94732624	11.364775	8.603801	4
-525.74896	494.15488	685.69696	3.3757007	12.832461	8.064088	4
-642.91235	635.3284	662.49304	3.510375	9.259975	10.093326	4
-571.8589	549.9802	595.18726	-6.9968085	9.661729	10.625271	4
-497.20886	482.74213	658.37054	-15.2191925	8.591475	11.649943	4
-559.5783	499.44125	688.04224	-16.880423	5.6690154	19.146366	4
-552.2016	471.43744	652.6748	-9.586765	3.360621	20.504623	4
-578.2277	458.0393	685.73846	-4.0972342	4.2728524	21.240091	4
-638.72864	523.66907	699.9282	-4.2972555	3.9558043	21.200556	4
-556.8851	471.36877	714.41095	-9.653231	3.6278543	19.380655	4
-469.6587	464.8325	775.99164	-10.434585	3.0487807	19.790947	4
-481.8213	567.5267	978.08044	-9.084248	0.9047776	24.396418	4
-334.81216	339.26242	762.5357	-12.890233	-1.4306123	25.065304	4
-154.70718	121.311874	680.02325	-13.798631	5.1370645	16.01219	4
-263.09915	597.7824	999.5616	-0.15000021	6.119286	21.435795	4
-521.50256	846.2023	1113.7821	1.7082068	1.0723146	29.343023	4
-482.38733	563.3908	1007.15137	-20.939802	-1.7153559	26.46434	4
-404.24448	194.4883	754.28766	-31.646715	-4.655918	20.790062	4
-304.04242	108.17812	774.9772	-25.578705	-0.09792178	16.023283	4
