A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
315.56735	858.7949	481.12244	13.294855	-7.1298866	1.5370166	4
302.1909	868.88666	539.6604	3.7982743	-5.4144993	2.4725776	4
313.27628	912.0681	531.1847	-5.768028	-3.1858618	1.8171077	4
310.81732	917.6542	540.63873	-22.828638	-4.131567	1.0249864	4
316.31274	901.22205	543.1024	-42.94428	0.19773455	0.40626967	4
316.8192	840.8069	558.6951	-63.729332	-0.94043636	-0.065642156	4
304.93777	735.9549	509.12485	-76.715195	-0.58196515	-2.2675996	4
288.2946	577.95886	501.94345	-83.72248	0.52544576	-7.3658257	4
241.58464	464.1273	539.6986	-73.80847	1.6365526	-10.895575	4
235.12018	447.51492	575.8104	-49.331486	3.9510937	-9.377641	4
225.51682	570.7387	573.90106	-8.81166	2.9873207	-6.5593433	4
230.06737	735.6891	582.30804	32.973587	3.460051	0.5348897	4
262.24283	868.19293	581.7552	53.750896	4.228018	3.1205258	4
270.69745	929.292	609.42346	63.631	3.949484	2.387778	4
249.30402	916.11426	582.50946	57.718044	1.8994839	1.871975	4
249.59314	890.1654	584.55096	44.883495	2.360592	-1.1936582	4
266.78256	861.54565	551.29565	33.79004	-2.0218785	-0.8877331	4
260.5061	839.5378	575.14935	21.577005	-4.443378	-0.07963851	4
268.40942	814.8082	566.4873	14.437032	-7.775239	-0.05917368	4
254.33095	802.1548	569.0592	11.400579	-5.8371053	-0.09546408	4
273.58444	787.9341	575.23425	9.093675	-9.239822	0.8660978	4
275.04788	792.4471	553.6993	11.202714	-10.101541	1.6057576	4
294.68857	808.504	569.84735	8.979406	-9.634658	0.7010643	4
278.53934	821.13763	546.4744	7.082784	-9.522776	-0.090563156	4
268.9066	803.3868	550.8098	2.5930915	-9.458	1.7123355	4
277.9418	785.90356	535.60394	-0.85038006	-9.241353	-0.72415024	4
263.2755	790.07446	543.40717	-4.229076	-7.9214854	-0.29732442	4
259.52164	772.0138	539.3534	-7.5118814	-10.79106	-0.7446566	4
254.71178	744.977	550.9578	-8.642334	-9.338132	-1.2988315	4
272.28372	730.3204	538.51276	-10.197213	-8.390226	-2.3483512	4
280.727	718.383	524.4679	-7.2558017	-8.53616	-3.8550372	4
285.39224	739.70654	537.65155	-0.7916923	-8.591878	-3.2303274	4
284.71497	751.20123	558.5261	6.6579394	-10.094254	-4.754538	4
275.2618	780.24884	539.6242	15.345182	-11.084172	-3.4904325	4
284.0816	804.1049	553.0585	19.129036	-9.466399	-3.8030963	4
298.9724	835.06305	547.1182	15.750788	-10.980379	-3.0245688	4
293.9938	884.65295	543.88	13.009727	-9.758735	-2.286727	4
284.74716	885.49866	501.02332	5.6538854	-11.707837	-3.089467	4
278.8079	866.9954	477.50092	-3.0746949	-9.667372	-3.124318	4
275.67294	828.45624	529.2339	-14.514092	-8.52033	-3.513846	4
290.06067	790.4552	510.6193	-26.210226	-11.126976	-4.1154785	4
314.94553	775.8082	498.16483	-32.239017	-9.498938	-4.5859838	4
318.55652	749.20966	493.98672	-37.346096	-6.456511	-6.4949965	4
332.3562	715.55475	468.6598	-41.88841	-6.4712663	-9.534848	4
325.75922	697.77246	493.84595	-40.34407	-6.1426516	-7.991649	4
358.22397	714.61554	524.06464	-37.270374	-5.9662623	-6.6249804	4
381.27737	721.68866	532.8473	-26.417469	-2.0888748	-4.7678576	4
395.8614	709.3625	527.3518	-14.634085	-0.643594	-4.355089	4
396.91748	704.1798	552.50287	-15.408144	0.4432407	-9.339145	4
382.6106	738.5616	534.6187	-16.809223	1.9345584	-11.009505	4
346.82962	809.8921	556.43964	-12.926753	4.984196	-5.81954	4
361.98434	857.1656	567.0267	-13.154197	6.681523	-0.45976484	4
360.90308	905.5735	556.26227	-15.245031	6.3953547	-0.5535397	4
376.01636	911.06134	579.89136	-19.795782	12.490294	0.10596624	4
363.31955	836.72876	618.0541	-25.919903	11.19434	3.3294759	4
339.81235	754.37286	759.7938	-31.305176	9.60964	7.1807528	4
385.96692	730.85693	788.95593	-30.460218	7.3462186	11.864352	4
408.73068	730.6349	720.855	-17.272364	6.280959	15.347069	4
438.1027	774.5181	623.7538	-9.763146	5.663757	15.802307	4
459.40033	798.4652	537.718	-5.1987314	8.519319	16.475412	4
461.9002	779.0686	459.83676	-11.372332	16.525633	16.863188	4
400.896	750.3281	447.44177	-22.250889	26.86666	15.2604685	4
357.15884	757.59845	535.46216	-41.460278	32.110058	11.843959	4
341.87637	705.7827	610.50653	-61.936474	35.43535	13.160947	4
403.1397	613.4997	610.33887	-68.56299	38.910973	16.987509	4
387.7426	598.6766	667.19855	-64.244675	43.53992	17.891783	4
407.97366	596.234	705.9628	-46.940666	45.054512	19.326784	4
394.15192	632.83105	659.7057	-29.15102	47.426037	16.665081	4
400.3582	738.5783	598.19617	-16.336967	50.30583	20.007925	4
378.621	868.7269	628.1644	-10.5275955	49.986744	23.935822	4
337.0115	965.09235	656.295	-10.522507	52.443855	26.689466	4
375.84097	1024.8151	674.4517	-27.014086	52.84112	31.168274	4
417.15234	972.33136	652.60266	-52.525272	56.197876	34.214615	4
434.1979	789.9183	541.02106	-81.563675	61.286148	36.935513	4
352.5472	611.11255	474.38702	-100.076065	67.70437	36.601955	4
320.1986	517.43134	442.04657	-96.73023	73.39037	39.70172	4
274.10117	478.6752	460.8087	-77.53501	79.3462	46.03031	4
276.60397	513.9432	507.91342	-48.7551	85.94957	54.730934	4
302.00305	639.10205	579.84186	-19.81649	93.37092	57.683098	4
316.68747	815.6428	635.9056	-3.618085	96.19388	59.557426	4
302.534	894.63275	693.8607	-8.909914	97.48937	60.51205	4
276.25198	881.9981	713.7146	-29.712687	100.04284	60.53456	4
254.29266	788.0013	733.07916	-54.50024	97.79408	61.65436	4
226.51294	588.4779	694.65326	-71.327614	96.41472	59.80747	4
201.46127	421.65625	680.8184	-71.40599	96.13773	59.66209	4
200.03722	343.37442	713.824	-55.298664	94.095856	58.908707	4
180.00772	299.06516	708.61786	-30.32535	93.42403	56.33532	4
183.4579	343.17288	689.4345	0.05975489	91.86712	54.940376	4
161.78674	428.06598	718.6972	24.627293	95.07714	55.055115	4
108.94973	480.67303	785.3681	44.861214	95.374435	52.083286	4
114.91838	562.34753	862.4228	54.26956	88.52205	49.01579	4
138.38167	613.93207	873.7387	52.028324	81.46475	43.079357	4
150.7485	648.00665	842.21967	43.645073	74.3124	33.318447	4
173.01674	691.3377	792.69073	32.630306	70.32137	31.48063	4
203.1555	768.8967	722.7135	24.689007	67.93497	33.020557	4
208.54497	839.1885	668.0042	16.05636	67.62558	33.9625	4
166.7016	853.6453	585.4415	3.036876	69.31226	34.676956	4
121.27243	782.9319	572.9872	-12.516282	70.16887	35.501804	4
98.580025	673.4524	592.87067	-22.999275	72.00231	35.868607	4
63.361214	583.45984	624.0516	-22.69784	75.626434	34.934673	4
65.76265	540.9452	658.2994	-14.9278755	78.355865	36.691856	4
45.419037	498.989	663.67224	1.5933516	78.28436	39.241096	4
22.291628	475.15497	684.04675	21.888391	77.56703	38.951397	4
19.742462	585.6663	680.97626	40.05911	77.13124	36.506176	4
5.130908	692.6429	677.32446	48.932602	75.25743	34.728348	4
-16.824907	771.6348	685.6179	43.71509	75.8419	33.26775	4
-17.383438	795.18463	653.4528	24.303633	73.30953	34.208942	4
-47.411667	736.73157	679.4577	-0.8655913	70.60663	31.75579	4
-65.32591	595.5989	719.3367	-10.689901	67.78774	31.254704	4
-54.2537	473.95963	764.5658	-5.0026054	63.1378	30.57118	4
-67.349785	479.6554	724.2965	20.305323	60.860504	28.65658	4
-93.06703	579.3004	739.4239	46.908222	59.4369	28.819382	4
-134.92586	698.6422	751.80133	61.364956	57.704754	29.903322	4
-139.79958	747.2257	709.23956	56.658104	53.576477	28.172337	4
-100.88983	737.6258	712.41327	40.902756	50.61645	24.98213	4
-75.30783	650.87	710.4882	27.705814	47.189972	24.207083	4
-73.702866	577.49554	744.29974	19.92129	42.744938	22.15811	4
-57.316708	532.19073	708.3988	24.445786	41.342663	18.11812	4
-57.7073	521.1025	660.83514	35.88892	37.964157	13.999324	4
-62.27115	567.9492	647.6626	50.643944	38.465767	13.269146	4
-63.679363	632.5746	700.4822	65.0779	41.111477	10.8923235	4
-72.959335	685.2205	721.173	74.6787	39.341034	10.281873	4
-83.55567	734.25415	730.1895	79.947624	38.891342	12.691198	4
-104.98879	757.63104	709.2455	80.20986	37.104214	12.542289	4
-104.30233	783.6981	708.36426	72.785065	34.44063	8.8227415	4
-91.225784	763.12646	709.03284	64.920876	30.45086	8.118955	4
-46.884243	737.238	678.62354	59.17562	29.281652	7.4860315	4
-60.518715	697.3121	678.6975	57.320484	31.155422	5.2553945	4
-67.77569	667.4001	656.2128	63.619267	30.635136	2.543049	4
-72.937706	705.95593	685.5456	73.47643	29.581295	2.273455	4
-94.5	724.4898	687.5061	82.65775	27.219448	2.1154919	4
-65.957565	805.02496	634.7919	94.229805	26.594984	2.2610078	4
-57.50919	881.98065	601.6821	95.2672	25.604538	1.0976317	4
-67.14667	912.71216	601.94946	91.45296	23.427366	2.071747	4
-80.9671	903.67676	577.46643	81.80511	26.178358	4.028375	4
-89.05234	885.95624	575.07336	71.020676	24.674978	4.520124	4
-110.30551	839.16516	602.3364	62.60139	25.860172	2.8283477	4
-109.03609	839.4528	598.45355	53.755894	27.397228	1.5605403	4
-109.32863	822.3108	564.8311	48.50771	23.812767	-0.04246563	4
-90.843864	770.58276	503.82635	43.527084	25.302586	-2.6684349	4
-77.39127	792.01697	496.88675	40.67361	28.050982	-4.8020277	4
-128.42133	806.4241	544.6161	40.272076	33.441498	-7.750622	4
-204.45796	822.44434	566.57294	40.362606	33.185608	-4.4433346	4
-200.52052	825.9981	528.1635	35.77493	31.873573	-7.296157	4
-215.52742	863.4211	483.8853	30.219257	31.125595	-7.1286526	4
-228.26868	867.43066	514.58203	26.514767	30.73556	-6.6581793	4
-190.35269	839.3024	521.366	29.15103	32.74158	-6.265939	4
-151.25836	904.0656	546.9846	33.42444	29.530931	-4.8207417	4
-131.59673	910.15424	590.04266	34.876945	28.631285	-5.341975	4
-113.57701	889.24744	570.39685	34.876163	24.158628	-2.283267	4
-108.38171	844.8248	562.2655	35.552578	19.475372	-2.3159304	4
-117.72249	822.65137	518.8997	36.642826	18.380949	-2.7727544	4
-113.41802	844.54913	494.5136	41.2885	15.570727	-0.75876945	4
-126.800674	858.9389	502.67197	44.353046	15.269969	0.26393002	4
-105.316986	912.95526	510.95044	47.5075	14.341884	0.696195	4
-94.62515	944.2395	513.5992	44.340538	13.350039	0.2809494	4
-79.59031	935.7939	518.14386	41.947502	10.155906	1.8947313	4
-97.111786	891.2033	556.81683	39.585278	8.004022	1.3607253	4
-86.53235	871.20013	522.84985	36.969494	7.6863933	2.2072682	4
-65.47379	863.7499	506.18814	42.59088	7.140525	3.9799228	4
-57.944996	904.74475	544.8041	48.984417	5.1497254	5.898099	4
-48.905754	934.87085	524.2283	56.8121	2.8507774	8.217719	4
-45.75482	927.634	465.661	59.000557	1.0342355	8.406354	4
-40.947594	917.35223	398.98004	56.117924	0.09937965	9.689339	4
-38.402874	947.4563	387.2224	49.8504	-0.25086337	7.4052973	4
-30.168934	950.229	412.19217	46.377655	-1.7515252	9.112398	4
-52.513634	967.2195	438.11493	45.89825	-0.6315832	10.541511	4
-43.565342	966.0976	400.62875	45.447155	-3.397354	12.7257	4
-21.75462	918.354	350.9003	44.916664	-1.503851	12.711911	4
-32.696976	917.30817	334.74155	45.600304	-0.5575185	13.611788	4
-41.214085	936.49475	308.68405	47.3424	2.1956315	14.613731	4
-22.107347	991.0144	301.33658	51.309944	4.080902	13.57412	4
-4.1523805	995.2339	319.47833	43.1082	6.2772894	15.315799	4
8.380009	995.8094	309.15268	36.18685	9.253492	14.99466	4
27.38711	922.0517	377.70337	27.45615	8.029331	13.694177	4
40.57116	817.97504	380.61563	24.550173	6.724241	13.041179	4
65.223595	851.1246	265.84296	33.084618	5.1062307	10.91785	4
30.696463	846.7697	268.33005	40.90834	5.9358745	9.245873	4
-2.0678878	889.29645	236.69896	48.97824	6.5042176	9.654215	4
-11.6137	953.71466	226.84023	51.38697	6.806311	10.846655	4
-26.57659	949.3853	235.56992	51.471027	4.4463644	10.194007	4
12.291739	966.7634	224.26286	40.908268	5.825604	8.590038	4
36.445	908.8102	201.86224	35.677567	0.8608633	9.31658	4
65.71672	856.11975	202.17033	28.875576	1.4349389	7.687432	4
71.50207	806.9489	176.30966	32.263874	1.0606346	5.032874	4
21.971	802.94604	134.23758	36.97684	0.96022755	3.9163854	4
-28.581533	864.49396	153.87679	43.509464	5.804366	3.6687086	4
-26.468294	949.4812	135.98314	52.396908	13.143195	2.5723524	4
-50.363884	997.43286	152.17903	50.552032	15.078696	4.2827086	4
-41.57266	1034.9412	173.40178	43.057938	15.830469	5.826067	4
-1.7588114	1030.1497	176.25151	32.16732	18.981115	4.9082055	4
-45.73711	1021.9078	188.24747	27.246548	20.496769	5.7631083	4
-68.99098	1054.6753	191.61777	23.244465	25.738186	6.8513756	4
-110.92101	1079.1611	209.45654	26.215506	25.036804	9.539913	4
-156.24406	1091.6122	198.11191	22.478388	27.458548	11.799506	4
-128.95709	1104.1207	217.84213	14.26952	25.63274	12.470494	4
-134.68915	1143.2488	209.49767	3.740478	30.091782	14.291652	4
-176.17825	1145.5248	221.59943	-4.664128	33.042366	16.722809	4
-204.05388	1170.3397	276.50504	-7.939487	33.68893	17.749048	4
-214.92154	1227.0171	261.5024	-16.406504	34.494537	21.078447	4
-193.13802	1221.6782	314.59485	-30.41633	34.70268	26.630243	4
-156.50877	1091.022	306.1651	-43.645798	33.41648	25.252722	4
-207.38452	1034.3925	350.0529	-59.57234	29.361763	24.738523	4
-281.28976	1009.25934	466.57812	-65.45897	27.32437	25.83604	4
