A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
-442.56628	287.80734	122.35986	134.83427	-28.494143	62.0387	4
41.46766	393.7758	32.71952	137.98485	-13.152118	51.699028	4
263.01895	322.21014	-52.081787	107.218155	11.378669	28.342493	4
154.22089	300.3761	-178.59369	35.653214	34.008312	4.1899967	4
-249.29047	187.92323	-338.54965	-59.270626	41.543266	-25.27105	4
-582.77	66.002846	-249.06252	-108.07858	57.63502	-39.88683	4
-409.755	136.84831	361.5452	-104.27254	74.267784	-26.517855	4
-302.9343	304.72305	700.22394	-49.17194	74.11751	-10.213232	4
330.96976	477.23416	787.30475	-1.9008411	67.486046	0.21296486	4
-913.17883	141.08763	960.4534	-13.248335	56.192005	-17.9676	4
-2488.0203	-336.21985	888.88617	-148.80673	1.5892274	-60.260715	4
-5924.968	-1069.2521	-1816.748	-286.86148	15.097135	-90.344955	4
-3858.2837	-1509.4532	-480.70084	-192.05186	37.44765	52.347095	4
-367.85175	-1028.4048	1164.1476	66.75747	-24.08568	118.03623	4
-318.0145	-46.818504	193.07378	190.0137	-36.248184	92.49258	4
-36.478172	461.72906	686.8258	161.50676	-24.367706	102.633545	4
-1036.8666	739.8052	718.89087	88.77638	-25.37733	90.995766	4
-1093.5233	376.23676	628.4808	34.5861	-20.005991	115.90876	4
-973.4352	-220.44836	117.4485	8.346473	-16.527073	113.371895	4
-432.3605	-302.97787	13.30761	-14.8784275	-4.991388	90.824005	4
-393.56125	-238.01967	518.6058	15.879033	8.942114	68.36092	4
-237.72578	79.378784	1301.8848	63.382404	12.525272	62.08358	4
-449.0747	268.0801	1079.1346	86.166626	9.945887	43.55091	4
-598.0669	365.0667	616.0687	53.600033	4.1269646	19.771236	4
-899.448	124.87412	192.9004	-1.6680661	14.403247	5.2438297	4
-1007.6926	-313.3374	299.71075	-51.089954	27.490877	1.8552941	4
-1142.1682	-617.71783	657.68427	-67.57225	38.18165	-0.41096866	4
-1188.5342	-595.1469	803.1922	-53.134586	39.62031	3.1293693	4
-1109.6486	-354.9241	589.94653	-16.479847	29.620998	7.0955505	4
-856.8956	-72.39491	293.567	12.231006	28.89202	13.24899	4
-758.9629	101.9647	96.73946	10.0362425	33.64833	14.503534	4
-860.85815	59.87	70.26149	-7.8224134	39.997124	17.069202	4
-947.60114	-90.373795	406.13156	-27.743778	48.406307	18.86388	4
-932.4713	-150.62138	276.3577	-29.211308	44.8667	19.97943	4
-877.18896	16.411459	101.30621	-19.536793	37.936443	21.837154	4
-862.56024	126.8281	156.28241	-10.121941	38.09164	24.274782	4
-702.4983	116.007645	428.31268	-4.010548	37.730503	27.105663	4
-656.8013	101.04317	409.71286	1.1775528	32.988026	24.910742	4
-621.18677	240.36044	215.55293	2.8281221	29.631191	25.373205	4
-931.86523	434.07993	131.59131	-4.908817	33.26758	23.239735	4
-930.421	300.6042	-344.18042	-24.81265	39.925415	26.854198	4
-1171.3846	260.54547	-438.3023	-52.480347	52.16557	25.046604	4
-1167.1569	-18.65558	1131.324	-53.97965	59.75184	29.367613	4
-828.02234	-560.332	4597.4062	16.456713	28.806656	39.535522	4
260.35443	44.48794	3315.6553	124.652145	-50.41706	45.409355	4
1278.944	1007.6668	-667.29956	151.09814	-100.23557	20.773867	4
541.5438	1025.7435	-1199.2788	65.98992	-63.63115	-3.2010756	4
-1089.2307	601.91	-304.4309	-48.958206	6.096424	18.573559	4
-2444.7258	-52.988556	844.92737	-145.7689	18.655396	34.81712	4
-2622.6968	-1332.98	746.7613	-178.97017	7.718911	21.832863	4
-1134.1913	-1370.8909	414.58713	-94.68428	-7.3843355	30.244726	4
-738.91003	481.33536	378.32437	56.718925	-27.27324	46.505817	4
-1011.8898	1423.823	930.7185	136.59015	-35.899067	55.906464	4
-641.6952	1000.2695	442.89346	78.76668	-44.507183	54.670937	4
-269.36917	-81.63765	-75.305244	-47.190666	-32.407223	37.595516	4
-553.2426	-706.5114	617.08826	-107.363655	-14.295587	16.880257	4
-1378.4894	-93.81337	1482.0361	-59.225216	-20.38738	12.195863	4
-1515.3549	634.04156	983.9064	10.556269	-46.03898	27.348923	4
-1001.2524	738.6094	409.58078	11.804881	-54.273376	39.380688	4
-570.0484	374.2626	488.0673	-26.958395	-45.68757	44.279186	4
-546.8772	-7.9520955	351.6224	-63.16103	-33.082684	36.617393	4
-603.6008	-113.66824	567.6106	-65.18005	-24.146019	27.523682	4
-634.43243	217.99448	636.74084	-38.824474	-27.698105	28.247128	4
-650.58704	627.4994	652.7788	-23.31385	-33.021793	29.504221	4
-683.09485	666.6974	551.99335	-27.384369	-35.92053	33.3727	4
-640.35516	384.54947	429.84772	-54.199413	-36.510742	34.272297	4
-745.2757	25.181044	455.6798	-82.101204	-30.520472	27.064247	4
-731.30914	-69.13066	857.64343	-80.54492	-28.70106	26.022976	4
-660.83716	181.14665	882.1996	-51.847187	-34.287884	28.967863	4
-604.00555	455.98907	831.75867	-30.883167	-41.15181	32.651352	4
-701.3192	527.7708	625.0902	-36.32064	-43.962555	33.020237	4
-641.483	263.94638	524.55945	-60.772034	-42.01086	33.635532	4
-650.8154	123.83312	598.0804	-79.54789	-35.821262	30.288927	4
-723.31744	201.5638	778.3462	-77.633286	-33.45999	30.219364	4
-832.7065	433.20248	807.6655	-66.964134	-36.245773	34.25907	4
-774.50543	453.9498	866.1824	-61.784615	-37.739727	37.972527	4
-691.5228	283.45303	774.71826	-72.28707	-36.835457	37.568806	4
-720.13617	231.84956	789.7828	-85.787125	-38.883774	31.905167	4
-692.0738	198.1091	998.09467	-77.545	-40.281048	35.049496	4
-583.13794	224.38141	991.5021	-69.4467	-42.533924	36.78987	4
-484.53973	210.43703	868.8838	-66.50503	-45.456997	34.169132	4
-511.11072	236.2032	747.7257	-69.64852	-41.055344	28.975168	4
-629.49347	235.96236	608.2904	-73.7682	-34.941376	29.943672	4
-803.26306	267.3655	529.3982	-80.802505	-27.890583	31.362047	4
-929.85754	305.42117	580.08374	-87.4021	-23.140469	29.87236	4
-997.87695	263.81982	634.84015	-88.923965	-17.901993	32.232296	4
-833.9486	105.08516	621.4173	-87.646614	-17.763102	30.688309	4
-753.9558	249.21094	633.6065	-80.59168	-16.820324	30.50698	4
-931.0505	379.35547	765.7309	-68.75085	-16.058287	30.526873	4
-1032.7616	219.1137	644.708	-68.640755	-19.782272	29.608103	4
-896.39307	65.59589	470.87878	-77.863045	-22.370443	22.345871	4
-945.99744	71.755165	356.59088	-69.22726	-20.681868	23.181953	4
-1078.2919	192.64488	462.04132	-53.221313	-19.139828	23.572336	4
-1060.8257	115.88058	387.9964	-45.451824	-17.444098	25.613537	4
-934.23566	238.98737	566.4416	-40.956825	-13.296827	30.60035	4
-785.6007	212.15193	705.99506	-25.007095	-10.380717	36.66449	4
-535.9095	136.74084	703.13293	-23.020174	-8.28475	37.6747	4
-523.0218	230.12999	790.576	-25.44483	-4.5573955	27.222975	4
-612.3333	217.14598	770.6126	-20.797113	-1.3196253	22.501179	4
-664.1412	303.29257	724.168	-24.422705	1.275218	18.286264	4
-752.88245	325.5738	818.20575	-30.999039	3.2567363	17.797625	4
-822.1774	288.84622	754.8695	-34.789215	4.1823697	15.001085	4
-839.6679	209.57056	637.69464	-38.960644	8.158247	15.497462	4
-827.65094	68.03613	555.46075	-43.511284	13.53232	14.891066	4
-798.01575	44.338074	553.78467	-41.909473	21.148355	13.566835	4
-844.15955	195.76274	589.162	-31.104313	22.992773	15.875271	4
-784.7827	232.75584	586.70624	-22.30893	26.611958	18.937366	4
-660.85785	210.54274	733.89685	-20.55666	29.432945	18.050331	4
-595.60913	194.00397	759.8982	-23.868877	29.759987	17.927547	4
-605.57367	127.438446	765.16626	-28.170107	30.71214	14.814451	4
-691.5756	93.284935	663.6105	-31.664425	29.073303	11.052986	4
-817.35754	112.892914	615.28864	-38.434097	30.03307	7.6206474	4
-880.8215	77.783264	611.1993	-42.942963	33.54778	8.408956	4
-813.72705	23.008373	645.2712	-45.675644	34.6052	13.062725	4
-810.2451	90.86285	734.27637	-40.263596	37.238792	12.629654	4
-876.0355	178.6478	748.9583	-31.806791	35.283543	15.945275	4
-943.735	190.62973	584.15826	-25.582407	31.835545	18.12158	4
-909.8183	214.02034	398.31726	-30.505945	34.6638	18.491306	4
-895.24023	160.41928	351.1414	-30.068668	35.199554	20.160841	4
-811.61914	45.33564	340.45956	-21.437675	39.63149	21.460117	4
-824.5405	174.69598	527.4456	-8.266576	44.372787	23.159206	4
-851.1709	409.75748	789.55597	11.91164	46.142838	28.036407	4
-877.0597	486.7715	754.51855	18.121645	42.73134	30.28266	4
-899.1854	370.33884	672.7275	-0.12989014	39.81865	20.871752	4
-979.17365	245.02939	551.4723	-30.81132	37.732918	12.1972685	4
-1016.856	104.739815	407.51404	-42.68127	37.668713	8.344176	4
-980.2869	48.93378	312.85446	-42.69706	41.060814	5.2716994	4
-985.02277	164.58226	363.67038	-31.135437	44.65666	6.366024	4
-998.7654	199.47394	423.71286	-20.895023	46.825535	7.932346	4
-961.63684	121.75339	403.053	-24.94939	45.25499	6.7227817	4
-873.5533	50.24667	328.40573	-30.0049	42.538006	-0.40549242	4
-798.62195	11.449176	312.2624	-30.613789	43.329193	-6.8071027	4
-755.19366	61.221107	325.68555	-25.262175	39.698013	-12.908707	4
-809.1301	64.00308	263.9824	-20.302315	39.960377	-15.185949	4
-973.2748	97.05186	213.73763	-29.97841	43.8258	-19.888483	4
-1071.852	-54.857418	260.97836	-47.19821	45.199234	-22.168917	4
-1049.2706	-236.312	336.14243	-54.32451	49.977818	-20.833885	4
-967.2366	-179.5488	345.2161	-50.53872	46.592564	-14.963351	4
-983.10986	-100.38702	330.36612	-40.848324	45.20275	-7.3834176	4
-982.72266	-106.764366	219.02557	-37.220127	45.888878	-2.7895944	4
-990.71747	-104.43402	128.09132	-35.110317	46.999886	1.3081877	4
-1045.2738	-66.66161	133.01572	-33.904007	46.892323	8.553257	4
-998.7329	-156.41031	185.99963	-28.565294	47.962616	12.289471	4
-941.60065	-120.930145	74.51879	-20.344355	45.14889	13.640692	4
-887.4901	-111.66561	86.72429	-12.927116	44.23521	16.36823	4
-892.49457	-86.34076	113.59698	-5.4122624	44.573433	18.285965	4
-893.07526	-44.64225	106.826805	-3.1341193	44.464397	17.363823	4
-917.9053	-66.293785	170.89384	-6.3375654	44.89096	15.905608	4
-965.72205	-39.08946	221.97557	-8.744752	44.259365	15.385333	4
-1031.0181	-55.374344	290.58548	-6.4527936	43.534508	13.7581215	4
-988.41754	-96.92522	230.93144	-5.9195404	40.25622	13.736539	4
-924.58813	-155.65083	271.03952	-1.9042156	40.12402	11.914249	4
-820.6309	-98.91377	323.55045	9.422509	35.67797	16.92627	4
-842.87244	11.583671	395.11203	16.963001	37.076622	16.857473	4
-782.4449	-79.89451	538.6415	17.553448	34.614883	16.272264	4
-708.8748	-127.27458	464.57727	15.935288	30.625256	15.822709	4
-814.82837	-124.37539	552.7777	12.667023	29.381607	15.072842	4
-859.4198	-120.33573	562.4161	10.590119	22.24892	13.805789	4
-856.68274	-72.04428	461.46918	13.539008	19.010185	16.384756	4
-941.38837	-79.013214	407.36548	12.08974	18.377188	16.877811	4
-889.3677	-209.8804	423.63773	9.473666	14.754208	16.00874	4
-807.6684	-186.49712	440.6304	12.172678	12.134509	13.661376	4
-884.84485	-57.18192	459.79352	16.37637	10.838619	11.722077	4
-901.20245	-130.29042	541.84717	17.638899	6.400169	10.5037	4
-884.9835	-168.02626	387.39502	12.169056	3.384381	6.3736362	4
-942.3511	-160.08693	403.98315	9.133472	3.9815207	1.5063142	4
-979.033	-114.33161	472.84918	11.865384	-1.4664614	-1.5500023	4
-908.5666	-96.84257	629.25037	18.310114	-4.11235	0.022375697	4
-818.96326	-122.557655	718.2327	23.369186	-9.158854	0.29765895	4
-788.01855	-123.47507	750.7278	19.68148	-15.448535	-1.1055187	4
-747.60156	-188.42278	618.14685	17.098866	-17.956469	-3.1313255	4
-897.49963	-88.83342	378.88367	8.497058	-17.367144	-4.378813	4
-1169.547	-85.50429	525.7992	-6.2263546	-17.229881	-3.1707604	4
-1135.5782	-243.01633	555.6647	-10.739372	-21.252756	-0.90218097	4
-1039.7885	-214.65921	665.0884	-8.723131	-21.877039	-1.548939	4
-895.9612	-136.03883	644.4866	6.171548	-27.968708	2.1401951	4
-829.5735	4.6073546	578.68774	13.352725	-30.85255	3.3808665	4
-731.64703	23.68687	604.90027	15.609982	-31.693167	4.791052	4
-771.90326	108.77569	493.34253	9.29561	-28.762035	2.4662554	4
-887.7838	106.66019	507.73038	-6.984399	-25.988623	0.46413234	4
-951.7517	-13.769789	494.95578	-20.000006	-21.76097	-3.367379	4
-946.1341	-45.59428	578.8827	-29.339325	-21.30748	-2.6895392	4
-901.9476	-3.0228958	678.15546	-20.985844	-28.273148	-1.3627926	4
-852.2868	95.22431	654.3561	-6.185363	-32.716927	1.1952776	4
-852.1248	117.986984	558.1842	-3.6609533	-33.19362	0.97803056	4
-924.58575	152.08821	500.15668	-12.802684	-31.413895	0.85655105	4
-1002.2826	119.16386	550.99066	-23.746408	-29.598427	4.571983	4
-1005.66547	66.022835	523.4347	-29.115644	-30.57596	4.348846	4
-1023.4026	26.766792	431.48602	-30.74612	-28.583647	7.2013364	4
-990.00824	-79.4186	539.58124	-29.467138	-25.596008	4.617951	4
-882.8557	-27.638527	526.8976	-21.422695	-28.69484	5.6883597	4
-956.0925	60.116016	483.7936	-17.044197	-27.310982	6.3461213	4
-944.38226	54.750965	558.17346	-13.790228	-28.437473	4.542035	4
-833.48926	105.92839	604.2442	-11.853044	-27.041342	6.052531	4
-761.9637	176.9687	599.89166	-9.789661	-29.045551	7.58026	4
-824.73645	190.74695	511.6602	-15.506178	-30.062256	9.836231	4
-872.9671	74.433464	425.05548	-24.740236	-28.885725	7.7886543	4
-915.011	62.1863	400.8192	-28.85951	-29.69902	8.779698	4
-992.1181	109.001625	377.53726	-29.81882	-28.208052	12.344326	4
-1130.5277	75.327576	359.39767	-29.459707	-27.971352	12.5373535	4
-1088.7007	12.73027	385.9935	-28.212397	-21.845991	15.022012	4
-968.21545	-35.986767	452.28827	-21.055279	-17.580025	18.329538	4
-883.9742	49.49963	506.61685	-7.1115212	-15.911835	22.381405	4
-919.02826	201.49025	525.0629	-6.018294	-11.813698	23.908434	4
-933.8778	250.39145	498.42053	-9.69605	-6.158529	24.83997	4
-940.7148	213.70326	318.33786	-18.072025	-4.350806	22.946182	4
-1003.5701	68.67272	242.94255	-36.193462	4.5622354	22.94053	4
-1080.0348	-15.438504	277.51077	-44.96183	11.229504	22.895847	4
-1142.9569	-12.820853	300.78815	-38.50697	10.62341	27.908861	4
-1091.1616	-15.645122	299.58917	-20.136963	16.597551	28.771345	4
-1000.0285	10.843659	334.93036	-0.9653055	16.89745	29.848726	4
-924.05963	201.87233	345.8866	17.044727	18.28255	34.387924	4
-890.44855	274.29037	455.72116	25.65113	21.898798	36.553246	4
-821.81683	209.04582	454.73044	30.869904	26.542479	35.681496	4
-713.83734	100.97216	379.4503	27.180258	26.110687	30.042395	4
-726.50415	37.520763	312.3138	12.226845	29.616306	21.303843	4
-858.2349	109.94679	349.92188	1.4884461	35.823853	14.966753	4
-952.8537	181.65736	409.2376	3.0679636	34.604164	15.072618	4
-1038.2953	157.4932	380.39923	1.20214	38.065666	13.659385	4
-1049.4733	38.74211	334.8943	-7.843104	41.714306	9.915886	4
-1074.8186	-6.6092925	351.72992	-20.476023	42.06391	4.60979	4
-1054.0083	-25.862719	371.46774	-17.387968	41.96976	9.08433	4
-1032.6046	-6.9697194	253.66249	-9.982451	44.47085	11.791383	4
-1011.75165	-11.229959	212.23398	-7.3839273	47.78832	8.690904	4
-984.03076	6.545994	288.96533	-5.0902267	51.267914	8.875446	4
-950.71063	16.207727	445.99417	2.0505056	49.668213	12.191534	4
-921.3448	13.473896	486.0158	9.364963	46.507782	11.561243	4
-881.6593	-10.472701	440.30334	9.394206	42.605007	9.433385	4
-901.9858	94.895676	330.8069	7.461065	36.80228	6.868824	4
-939.7265	115.32686	210.42798	-2.934548	33.55236	5.862328	4
-1018.24445	28.550997	91.8953	-8.84418	34.121845	6.0487924	4
-1075.2802	-27.724068	124.066635	-22.31959	35.258694	5.323421	4
-1091.4868	-66.85711	227.8783	-21.5965	35.62097	6.176161	4
-1016.6825	-65.5974	180.25084	-3.154246	31.210098	13.132182	4
-910.44257	-3.8151608	120.452385	8.44011	29.430676	14.258047	4
-851.5101	-4.3329024	213.813	14.665491	29.428888	13.197678	4
-776.0642	-37.9728	160.32076	21.392105	27.788515	14.003747	4
-748.20734	-56.24599	230.50258	22.444118	30.139801	13.297923	4
-750.2039	-46.800877	231.27892	19.280184	30.125275	12.100157	4
-803.7782	-26.621523	190.62135	16.375427	33.18287	9.244772	4
-882.4239	21.940622	304.98712	12.047231	32.090614	10.440594	4
-964.7995	78.94321	333.69235	9.660382	32.473232	10.664446	4
-989.1823	6.3018546	396.34756	5.3210406	32.386597	11.623495	4
-942.56415	-60.404217	378.21402	3.9086297	26.685465	14.150709	4
-880.5949	12.107193	364.40292	9.421815	23.492224	15.357777	4
-819.6708	119.246506	377.12094	11.53944	20.616358	17.9691	4
-786.41785	105.43203	319.76978	5.14411	22.164227	18.02168	4
-891.6183	53.883305	265.85883	-9.740352	22.687922	15.753496	4
-1025.1012	-12.272692	266.56677	-19.69131	21.00602	16.756197	4
-1140.7458	-6.274974	400.4303	-20.884336	20.599962	16.906681	4
-1092.1599	-48.674217	489.65005	-15.946136	11.657706	18.995834	4
-954.62634	-39.378487	430.52512	-8.362649	1.8915039	21.364357	4
-848.5128	8.900517	509.81592	-1.5276693	-0.20275205	24.913055	4
-814.5235	152.53365	583.0871	2.8107498	-6.831392	26.283098	4
-810.2019	218.71948	589.462	-2.8202434	-11.821195	26.415668	4
-810.57935	135.22177	469.55588	-13.200135	-14.093584	25.369783	4
-781.04175	91.23769	316.65485	-17.527674	-16.166092	25.09043	4
-864.8122	238.60405	381.79776	-18.60092	-15.745208	24.44763	4
-945.2214	270.37756	401.21417	-15.349871	-14.930138	28.01664	4
-916.47003	152.60237	249.82571	-18.229082	-16.09463	28.648472	4
-935.3471	56.0023	349.49326	-25.725359	-17.739006	26.029518	4
-938.0918	106.163216	459.6231	-18.35501	-19.35481	26.160944	4
-908.51074	231.38182	426.93124	-11.507232	-23.635885	27.81396	4
-988.2883	312.69156	261.56607	-13.536264	-28.326773	26.831045	4
-1134.9956	236.24265	231.17822	-25.094265	-27.383013	25.967865	4
-1132.7017	94.493774	236.46126	-30.475893	-26.228537	28.641531	4
-1094.9221	148.42699	307.16455	-26.672672	-26.406483	33.003128	4
-1027.2297	182.30473	533.10455	-9.494297	-24.79125	40.470463	4
-855.9362	233.52908	482.18832	2.808732	-29.556664	40.395077	4
-713.5106	363.03476	285.46564	3.9202037	-30.8066	40.591682	4
-739.1321	452.02182	532.06323	5.917537	-31.227968	43.42959	4
-671.25397	229.95995	547.6358	3.9324949	-32.56119	41.859238	4
