A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
-225.817	766.962	559.722	46.503033	37.472702	14.661474	4
-238.89056	801.0382	554.76324	45.818287	40.636875	13.628907	4
-217.41794	900.2609	558.0931	42.06083	37.65341	12.499179	4
-258.57248	1003.18896	585.9027	36.217037	36.719414	11.16692	4
-237.4393	1089.3363	539.6459	23.623344	37.063374	9.996554	4
-218.98001	1038.7573	581.69714	17.653687	42.01871	13.886382	4
-158.65671	942.68274	542.24945	9.767612	43.49491	12.447432	4
-155.03735	830.9977	570.5592	10.837302	44.72059	14.6194105	4
-152.53587	791.30316	504.3331	11.913239	43.655376	17.761606	4
-169.20985	779.4375	514.3957	19.418865	44.81291	20.085331	4
-191.66656	835.9438	474.5875	21.3418	41.43529	21.080347	4
-199.4232	923.4985	541.64465	24.09276	40.79318	21.205814	4
-163.86215	955.527	508.54935	15.610503	37.269844	22.748701	4
-179.28256	967.69305	573.3035	11.987249	36.163956	23.952322	4
-165.81606	988.30725	557.5463	2.1597412	30.046947	25.427412	4
-236.96791	974.7666	498.52087	0.6414149	30.417559	26.49703	4
-231.47052	907.94385	424.03015	-1.1655923	28.50965	23.86693	4
-228.22134	833.97565	467.83606	-1.0329909	24.82405	24.072243	4
-318.9365	811.26605	473.12305	-0.51018953	23.406244	26.375483	4
-269.9583	751.5788	508.45236	2.6587965	23.421337	24.398474	4
-191.56058	689.7924	506.09714	7.2594457	18.34833	22.862436	4
-223.84447	725.1778	548.24896	19.38126	15.810922	19.285828	4
-257.12198	781.2232	529.032	30.039913	12.899936	17.230492	4
-237.6569	819.00037	501.4137	38.103336	6.551557	14.89665	4
-243.2495	883.41785	490.456	41.106018	4.7644205	12.644177	4
-228.86366	901.4636	527.3898	40.426147	2.3310962	9.068238	4
-209.087	856.0846	579.3097	31.915804	1.2602212	7.1267986	4
-230.26894	763.48474	592.95044	19.812304	2.3333957	3.5339699	4
-290.36133	706.45984	613.63007	16.208048	2.3716981	4.119211	4
-301.12363	713.55396	555.08826	22.794538	1.6483375	6.8566785	4
-304.885	701.91473	531.46436	27.591753	2.6516476	8.023616	4
-316.48227	723.2692	529.35583	27.760181	5.666808	7.1591372	4
-315.99072	771.15765	566.76196	35.072006	5.832682	6.1352925	4
-316.95395	829.7421	536.9446	31.955639	5.9088864	6.8007283	4
-329.51517	886.49786	560.54315	24.52434	5.9903083	4.7732816	4
-381.75046	905.061	538.36786	14.522723	7.796297	5.555432	4
-374.51785	875.26294	536.9297	4.0484223	7.9318566	5.335637	4
-388.1877	797.26764	542.7637	-2.3949885	3.687357	5.0979285	4
-373.6991	791.23883	509.6341	-1.3255342	6.2794943	3.669656	4
-366.0021	776.6699	484.4705	4.054933	3.9063382	5.5215783	4
-387.85773	815.8071	469.90945	8.538824	1.863856	2.5805104	4
-377.73074	843.22424	425.00046	8.897939	2.739781	3.6105633	4
-357.88263	872.4662	413.3918	10.070658	3.7431014	3.5039773	4
-359.7508	894.474	484.47787	3.033166	4.9728127	4.4965153	4
-292.716	857.192	560.5795	-4.6757894	2.753435	6.0379558	4
-273.73373	777.859	510.20584	-11.560204	1.2929186	6.4982486	4
-316.52826	749.715	445.6178	-16.15047	0.6349039	3.692281	4
-391.6707	878.397	425.9007	-18.893503	-2.5288515	1.6509638	4
-360.83536	835.7378	332.71738	-25.982964	-0.7080831	4.1679916	4
-372.51868	873.9552	399.41235	-32.40618	-1.4471346	1.6416855	4
-271.51163	870.32715	427.9607	-45.87369	-3.117952	0.84346634	4
-164.77448	971.155	218.9823	-55.339607	0.13007781	4.383056	4
-370.32642	1041.0228	336.56448	-42.617313	10.840666	16.653984	4
-160.282	894.962	351.52856	-47.443203	15.778149	14.685359	4
-214.95364	524.0915	416.1037	-74.645966	23.179815	12.573628	4
