A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
-842.168	480.922	72.3267	-36.719204	47.62557	-96.11711	3
-847.75024	490.42578	77.77856	-29.55416	45.580704	-106.767166	3
-866.49664	538.8363	89.033905	-25.294373	42.53945	-112.0626	3
-909.69324	486.80014	128.65143	-22.207283	44.352802	-114.76462	3
-888.21313	565.7999	141.23499	-20.258993	40.367	-117.44868	3
-940.60864	523.4519	196.46846	-21.961193	37.80617	-119.13507	3
-914.3672	606.7516	177.77332	-23.90957	31.99781	-115.287704	3
-927.5089	559.73486	238.54265	-30.529682	31.437649	-115.49823	3
-869.9055	612.5699	233.14236	-33.23915	25.869595	-108.69904	3
-903.886	526.38354	257.27277	-38.114517	24.982882	-102.64854	3
-883.9476	545.64325	232.49963	-36.04045	20.689394	-94.05996	3
-932.6762	472.84427	246.61787	-35.438877	21.910376	-86.77382	3
-888.4939	484.96313	250.05913	-27.90433	14.443878	-82.003555	3
-923.9206	445.11893	257.95404	-18.394943	13.534333	-74.73832	3
-910.3188	486.5979	265.38507	-3.1015296	8.035814	-67.44145	3
-918.4422	427.99728	315.25565	9.934073	5.4543324	-61.452263	3
-889.4416	485.01685	289.42578	24.659397	-2.181348	-54.65236	3
-905.8869	460.0447	230.7795	36.1785	-3.784382	-49.643593	3
-852.0039	525.339	196.36572	44.852493	-13.013785	-42.523834	3
-858.13916	522.2211	118.47122	47.599064	-19.422642	-38.461227	3
-820.7606	555.0069	114.02161	51.67732	-28.485252	-34.14998	3
-788.7245	551.2079	207.61646	53.26342	-36.837627	-28.729265	3
-739.3097	508.45984	265.55872	61.608963	-41.14824	-19.16913	3
-706.98413	539.5946	287.2765	66.234406	-46.264397	-15.886313	3
-702.05664	505.9962	331.52695	71.91648	-49.400997	-10.800186	3
-747.5725	469.93307	319.98544	85.525894	-51.857178	-5.094108	3
-742.19135	516.98346	277.83572	99.87699	-54.28127	0.050883897	3
-708.56573	639.2626	198.45355	119.85066	-55.653473	3.305934	3
-726.9841	763.7552	156.1506	129.65573	-56.533825	9.442899	3
