A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]	LABEL
-1241.8972	-3946.3728	732.3415	-399.0054	-46.33806	156.79137	3
-826.9496	-3339.3347	713.2279	-370.63504	-64.33877	128.65575	3
-476.49277	-2796.724	708.9304	-326.7917	-80.53812	117.063896	3
-147.65816	-2341.0173	688.61255	-277.73532	-98.74389	109.1796	3
82.8202	-2011.4762	600.46643	-231.56653	-115.47663	103.22311	3
229.94707	-1750.5264	501.1865	-196.03719	-129.76262	97.20897	3
383.97302	-1489.108	401.96817	-159.30571	-144.7618	91.46364	3
479.08804	-1261.7465	333.6924	-144.12764	-150.33978	82.73497	3
576.49054	-1044.3071	271.131	-131.85947	-154.76027	73.93277	3
640.1896	-817.1636	253.20723	-125.386284	-156.31541	64.44572	3
675.69434	-642.9407	306.4105	-123.101456	-152.47	58.949093	3
702.09174	-519.122	355.90103	-117.98531	-152.44696	56.480858	3
733.48315	-428.69022	399.1098	-115.702225	-149.8903	55.91718	3
745.1829	-374.5415	406.85983	-107.124	-147.13718	51.43771	3
799.45654	-366.3954	427.0744	-103.55409	-146.40915	42.18706	3
853.1474	-370.77222	399.79584	-89.92503	-142.5062	35.19113	3
948.06433	-404.01395	398.43375	-74.39775	-138.91452	27.582703	3
1028.0192	-402.55655	369.36972	-53.82031	-133.8002	16.173027	3
1091.9623	-395.8504	343.8173	-33.855007	-126.23564	0.11234133	3
1102.8417	-397.30194	308.80087	-14.10175	-115.9446	-17.201874	3
1071.0979	-393.20868	273.86102	-1.9330919	-104.73619	-38.383133	3
1001.25494	-406.49777	279.80142	-1.5488337	-92.12596	-63.50624	3
934.21136	-415.75723	297.34985	-5.132164	-76.86727	-86.02864	3
865.81177	-466.34366	327.3331	-10.830113	-64.72635	-109.99156	3
807.72095	-497.7962	350.14117	-15.724289	-50.62151	-132.26923	3
741.02423	-556.3484	341.28656	-15.668461	-32.657806	-151.33981	3
655.63306	-680.11957	352.9245	-10.096023	-16.33079	-168.6013	3
548.54254	-848.1552	341.19583	1.5657972	-1.5753564	-185.29611	3
416.908	-1095.935	294.9715	21.994476	11.380345	-200.67401	3
321.92584	-1305.9158	252.24101	48.380657	20.660378	-216.70802	3
225.09677	-1514.1094	191.21866	78.61264	30.720642	-237.38945	3
198.7021	-1720.0736	72.62783	105.237175	43.241062	-257.14755	3
324.20334	-1986.6056	-75.421	118.35906	55.740715	-276.2637	3
573.07526	-2458.719	8.798324	114.602715	73.921844	-278.81567	3
638.59064	-3137.0574	103.02041	93.14344	97.72447	-270.0479	3
264.61612	-3938.8806	220.20573	66.49833	118.48809	-255.47054	3
-481.79056	-4528.2773	400.09137	42.069553	131.08044	-254.07933	3
-1423.8892	-4821.743	343.19104	44.58744	132.72511	-248.5532	3
-2162.1155	-4764.306	176.77527	81.41433	124.27504	-233.39313	3
-1993.7972	-3990.3308	161.48163	132.35335	99.99765	-222.78447	3
-1408.2742	-3103.7922	124.47934	164.34096	78.28263	-210.93188	3
-1062.3682	-2515.392	43.573368	164.64534	65.918335	-214.75314	3
-903.7973	-2096.9211	36.2858	145.0304	65.51723	-219.5533	3
-837.7275	-1745.4901	35.709816	112.9586	75.338585	-224.30719	3
-785.6589	-1314.3015	66.05133	88.33637	87.07035	-225.10051	3
-706.7388	-955.8853	69.38758	65.82653	102.02889	-216.31282	3
-664.4786	-668.3294	63.720936	55.890358	111.02732	-202.36198	3
-660.8323	-454.77893	28.045834	43.463394	120.702354	-183.3849	3
-646.3304	-280.53806	-19.465134	35.34089	124.44429	-165.77826	3
-667.6534	-145.26659	-84.86517	30.86329	127.189095	-145.57817	3
-673.29095	23.956007	-131.99445	28.9348	126.43029	-123.544464	3
-705.88354	175.27824	-180.75427	26.360971	123.69009	-106.31778	3
-736.6475	309.6604	-209.88257	20.456753	123.21247	-89.792175	3
-744.36316	428.92056	-231.48703	15.843757	119.78385	-77.456406	3
-725.43695	524.1639	-261.02908	7.8156796	116.64468	-62.28778	3
-722.8669	597.48816	-292.0605	0.83621716	114.137924	-50.075974	3
-701.9295	653.0836	-341.1912	-3.979709	111.19174	-38.82156	3
-693.70984	662.62213	-376.32605	-7.457753	104.73218	-28.383396	3
-702.7602	644.6868	-378.4952	-8.81685	100.19149	-15.236958	3
-704.1821	607.08124	-394.59045	-5.420783	92.749275	-0.33535397	3
-746.9652	565.58575	-428.6681	-2.4348433	82.03822	14.977492	3
-808.3047	546.9008	-428.05655	3.4684377	75.04948	37.042397	3
-865.64886	559.1804	-438.51913	5.016446	68.28658	62.69569	3
-953.52466	567.38605	-446.83777	5.506592	60.645527	92.40116	3
-1018.7402	556.9739	-482.29352	-1.286685	55.214714	119.55396	3
-1084.5808	526.43274	-540.5522	-10.696505	51.08432	148.59198	3
-1212.3433	439.4871	-632.56213	-25.775824	50.165565	172.03284	3
-1325.8538	375.77008	-642.00183	-37.351982	50.48801	191.65367	3
-1422.7374	302.90253	-629.5767	-42.34747	56.796513	212.14558	3
-1516.1812	262.84796	-476.74948	-42.456036	60.91381	231.85344	3
-1655.4945	162.69162	-275.5858	-36.029118	66.49068	250.96437	3
-1811.7416	-97.95244	-79.84242	-24.985416	70.66838	272.89703	3
-2072.9387	-742.51685	-2.5526857	-20.758537	71.27737	305.80624	3
-2402.6113	-1667.9628	23.089687	-23.762796	84.29109	340.1458	3
-2802.8906	-2582.0845	243.41977	-31.855473	95.36267	371.98257	3
-3334.8557	-2904.1162	703.6384	-52.712585	110.394295	419.5459	3
-3609.692	-3058.0322	1149.8285	-133.54129	112.14031	424.4996	3
-3668.3542	-3940.0793	1160.7205	-267.82373	98.35158	380.21384	3
-3352.7573	-4944.729	970.68036	-393.94354	73.02763	308.32816	3
-2730.6677	-5157.704	812.4425	-438.98254	36.750504	245.08687	3
-2140.6282	-4499.0234	806.62164	-376.6585	11.17756	219.66373	3
-1548.5685	-3887.2046	790.7467	-320.06363	-15.218385	192.46565	3
-957.11566	-3268.2556	776.59924	-262.5558	-41.461437	165.56267	3
-356.55716	-2632.4211	764.39453	-204.11832	-67.8164	137.98535	3
-22.459242	-2283.8535	695.58215	-155.39378	-87.526695	129.09814	3
166.18304	-1887.6279	575.8609	-123.640396	-99.95751	116.32578	3
304.59604	-1536.35	515.75116	-124.89964	-107.95899	100.046616	3
425.8584	-1181.8596	452.47748	-125.37933	-115.47931	85.86741	3
558.7715	-974.13995	468.4676	-141.62422	-119.48466	70.89049	3
663.3304	-862.5075	455.31076	-154.53758	-122.302284	59.90685	3
756.7461	-753.9771	438.51346	-158.38853	-128.02295	48.15486	3
794.6408	-667.3864	419.83627	-150.48038	-126.43838	38.761406	3
790.1208	-508.67746	379.15436	-128.63641	-127.17604	30.510347	3
795.3071	-387.22675	390.84183	-112.11551	-127.985176	25.533295	3
813.4805	-209.02469	376.4965	-91.245255	-129.25436	18.176315	3
835.4684	-130.399	374.19604	-81.19551	-127.06004	12.764312	3
879.4328	-74.099014	357.9371	-77.63637	-120.92392	4.155078	3
907.2758	-75.5322	323.48065	-76.1171	-116.29231	-0.7451888	3
921.2259	-153.2042	270.08514	-78.4733	-110.623985	-9.423803	3
915.3134	-218.59401	316.55276	-70.552246	-103.16471	-22.265602	3
909.47473	-294.13022	316.867	-57.872677	-95.025055	-33.754784	3
901.5657	-312.1226	364.45947	-40.650047	-87.18396	-46.906807	3
896.7816	-347.63138	384.53998	-24.469564	-79.35598	-59.52351	3
886.606	-374.47736	423.72495	-8.525075	-71.30891	-72.695335	3
845.6433	-439.8252	443.93863	-1.1864039	-62.171654	-89.55439	3
799.0756	-539.98395	486.4506	3.6201744	-54.988834	-109.30589	3
757.92975	-641.1978	499.48953	4.7900267	-47.16264	-130.46094	3
703.8024	-776.3162	476.458	5.260134	-37.37059	-150.51717	3
634.39136	-972.73846	438.24356	10.699901	-31.944069	-172.28342	3
570.9038	-1232.8948	411.57568	24.300404	-25.537832	-196.076	3
526.9165	-1476.0242	341.214	43.481976	-18.11905	-216.31796	3
460.3432	-1718.4733	273.54398	65.83487	-15.290371	-238.22183	3
433.53802	-1900.5468	145.39645	87.00068	-9.579046	-262.21127	3
525.8884	-2210.5176	63.66464	92.285355	4.067803	-287.322	3
654.96344	-2844.1528	238.7159	81.25946	21.560549	-302.98874	3
537.20746	-3705.9673	369.8145	61.257454	39.84044	-305.17667	3
45.460487	-4703.4395	357.482	39.316597	52.587505	-312.22842	3
-659.85297	-5362.939	200.06805	18.22351	61.154346	-344.39417	3
